player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,9,K,GB,False,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,9,K,BYE,,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,9,K,BYE,,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,9,K,BYE,,2017
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,9,K,ATL,True,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,ATL,True,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,9,K,ATL,True,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,ATL,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,9,K,BUF,True,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,9,K,BUF,True,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,BUF,True,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,BUF,True,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,BUF,True,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,9,K,BYE,,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,9,K,BYE,,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,9,K,LV,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,9,K,LV,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,BYE,,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,BYE,,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,BYE,,2017
Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.0,PIT,9,K,BYE,,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,9,K,CAR,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,CAR,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,CAR,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,9,K,MIA,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,9,K,JAC,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,9,K,BYE,,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,9,K,BYE,,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,9,K,WAS,True,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,9,K,NYJ,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,9,K,BYE,,2017
Greg Zuerlein,4,4,100.0,50,0,1,2,0,1,3,3,1,17.0,74.2,DAL,10,K,ATL,False,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,10,K,ATL,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,ATL,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,ATL,False,2017
Mason Crosby,3,4,75.0,50,0,1,0,1,1,2,2,1,14.0,40.7,GB,10,K,CHI,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,10,K,CHI,False,2017
Nick Rose,3,3,100.0,55,0,2,0,0,1,3,3,1,14.0,0.0,FA,10,K,,,2017
Connor Barth,3,3,100.0,49,0,0,0,3,0,1,1,1,13.0,0.0,FA,10,K,,,2017
Matt Bryant,2,2,100.0,50,0,1,0,0,1,3,3,1,11.0,1.1,FA,10,K,,,2017
Stephen Gostkowski,2,2,100.0,28,0,2,0,0,0,5,5,1,11.0,0.1,FA,10,K,,,2017
Patrick Murray,3,3,100.0,49,0,1,1,1,0,0,0,1,10.0,1.0,FA,10,K,,,2017
Blair Walsh,2,2,100.0,43,0,0,1,1,0,2,2,1,9.0,0.1,FA,10,K,,,2017
Aldrick Rosas,2,3,66.7,47,0,0,0,2,0,1,1,1,9.0,1.8,FA,10,K,,,2017
Nick Novak,1,1,100.0,50,0,0,0,0,1,2,2,1,7.0,0.1,FA,10,K,,,2017
Adam Vinatieri,1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,0.2,FA,10,K,,,2017
Josh Lambo,2,2,100.0,34,0,0,2,0,0,0,1,1,6.0,3.2,FA,10,K,,,2017
Chandler Catanzaro,1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,0.0,FA,10,K,,,2017
Phil Dawson,1,1,100.0,43,0,0,0,1,0,1,2,1,5.0,0.1,FA,10,K,,,2017
Stephen Hauschka,1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,0.0,FA,10,K,,,2017
Cody Parkey,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.4,FA,10,K,,,2017
Mike Nugent,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,FA,10,K,,,2017
Wil Lutz,2,2,100.0,53,0,1,0,0,1,5,6,1,13.0,3.3,NO,10,K,BUF,False,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,10,K,BUF,False,2017
Graham Gano,1,1,100.0,40,0,0,0,1,0,6,6,1,10.0,31.4,NYG,10,K,SF,False,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,10,K,SF,False,2017
Brandon McManus,3,3,100.0,39,0,0,3,0,0,1,1,1,10.0,44.3,DEN,10,K,NE,True,2017
Kai Forbath,1,1,100.0,53,0,0,0,0,1,5,5,1,10.0,3.0,LAR,10,K,HOU,True,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,10,K,HOU,True,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,10,K,HOU,True,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,10,K,HOU,True,2017
Matt Prater,1,1,100.0,46,0,0,0,1,0,5,5,1,9.0,52.8,ARI,10,K,SEA,True,2017
Robbie Gould,1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,22.5,SF,10,K,NYG,True,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2017
Ryan Succop,1,2,50.0,44,0,0,0,1,0,3,3,1,7.0,57.4,TB,10,K,NYJ,True,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,NYJ,True,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,NYJ,True,2017
Chris Boswell,2,3,66.7,41,0,0,1,1,0,0,1,1,7.0,51.0,PIT,10,K,IND,False,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,IND,False,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,IND,False,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,IND,False,2017
Zane Gonzalez,1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,2.6,CAR,10,K,MIA,True,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,MIA,True,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,10,K,MIA,True,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,MIA,True,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,10.8,TEN,10,K,CIN,True,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,10,K,CIN,True,2017
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,10,K,CIN,True,2017
Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.8,HOU,10,K,LAR,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,10,K,WAS,False,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,10,K,TB,False,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,10,K,TB,False,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,TB,False,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,TB,False,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,TB,False,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,10,K,CAR,False,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,10,K,CAR,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,10,K,,,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,10,K,PIT,True,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,10,K,PIT,True,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,10,K,PIT,True,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,10,K,MIN,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,10,K,MIN,True,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,MIN,True,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,MIN,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,10,K,DET,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,10,K,DET,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,10,K,DET,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,10,K,DAL,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,DAL,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,DAL,True,2017
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,10,K,BYE,,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,10,K,JAC,False,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,10,K,JAC,False,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,10,K,LAC,True,2017
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,10,K,BYE,,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,10,K,CLE,True,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,10,K,CLE,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,10,K,TEN,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,10,K,NO,True,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,10,K,DEN,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,10,K,DEN,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,10,K,GB,True,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,10,K,ARI,False,2017
Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,98.0,BAL,10,K,BYE,,2017
Stephen Gostkowski,4,4,100.0,62,0,1,0,1,2,3,3,1,20.0,0.1,FA,11,K,,,2017
Nick Novak,4,5,80.0,39,0,2,2,0,0,6,6,1,18.0,0.1,FA,11,K,,,2017
Blair Walsh,3,4,75.0,46,0,0,2,1,0,2,2,1,12.0,0.1,FA,11,K,,,2017
Patrick Murray,3,4,75.0,35,0,0,3,0,0,3,3,1,12.0,1.0,FA,11,K,,,2017
Matt Bryant,2,2,100.0,44,1,0,0,1,0,4,4,1,11.0,1.1,FA,11,K,,,2017
Mike Nugent,3,3,100.0,48,0,1,0,2,0,0,0,1,11.0,1.0,FA,11,K,,,2017
Stephen Hauschka,1,1,100.0,50,0,0,0,0,1,3,3,1,8.0,0.0,FA,11,K,,,2017
Cody Parkey,2,2,100.0,31,0,1,1,0,0,2,2,1,8.0,0.4,FA,11,K,,,2017
Nick Rose,1,1,100.0,38,0,0,1,0,0,4,4,1,7.0,0.0,FA,11,K,,,2017
Josh Lambo,2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,3.2,FA,11,K,,,2017
Connor Barth,1,2,50.0,23,0,1,0,0,0,3,3,1,6.0,0.0,FA,11,K,,,2017
Aldrick Rosas,2,2,100.0,26,0,2,0,0,0,0,1,1,6.0,1.8,FA,11,K,,,2017
Phil Dawson,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.1,FA,11,K,,,2017
Chris Boswell,4,4,100.0,50,0,2,0,1,1,4,4,1,19.0,51.0,PIT,11,K,TEN,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,TEN,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,TEN,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,TEN,True,2017
Wil Lutz,4,4,100.0,52,0,2,0,1,1,2,2,1,17.0,3.3,NO,11,K,WAS,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,11,K,WAS,True,2017
Matt Prater,2,2,100.0,52,0,1,0,0,1,3,3,1,11.0,52.8,ARI,11,K,HOU,False,2017
Justin Tucker,3,3,100.0,39,0,1,2,0,0,2,2,1,11.0,98.0,BAL,11,K,GB,False,2017
Harrison Butker,3,3,100.0,31,0,1,2,0,0,0,0,1,9.0,76.6,KC,11,K,NYG,False,2017
Ka'imi Fairbairn,1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,0.8,HOU,11,K,ARI,True,2017
Kai Forbath,1,3,33.3,39,0,0,1,0,0,3,3,1,6.0,3.0,LAR,11,K,MIN,False,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,11,K,MIN,False,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,11,K,MIN,False,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,11,K,MIN,False,2017
Ryan Succop,1,2,50.0,44,0,0,0,1,0,2,2,1,6.0,57.4,TB,11,K,MIA,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,MIA,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,MIA,False,2017
Brandon McManus,1,2,50.0,45,0,0,0,1,0,2,2,1,6.0,44.3,DEN,11,K,CIN,True,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,10.8,TEN,11,K,PIT,False,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,11,K,PIT,False,2017
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0,TEN,11,K,PIT,False,2017
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,2.6,CAR,11,K,BYE,,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,BYE,,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,11,K,BYE,,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,BYE,,2017
Jake Elliott,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,22.5,PHI,11,K,DAL,False,2017
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,74.2,DAL,11,K,PHI,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,11,K,PHI,True,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,PHI,True,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,PHI,True,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,11,K,BYE,,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,11,K,BYE,,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,11,K,BYE,,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,11,K,CLE,False,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,11,K,CHI,False,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,11,K,CHI,False,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,11,K,JAC,True,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,11,K,JAC,True,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,11,K,JAC,True,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,11,K,LAR,True,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,11,K,SEA,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,SEA,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,SEA,False,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,11,K,BUF,True,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,11,K,BUF,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,11,K,BYE,,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,11,K,BYE,,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,11,K,NE,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,11,K,TB,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,11,K,TB,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,11,K,NO,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,11,K,NO,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,NO,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,NO,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,11,K,DEN,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,11,K,LV,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,11,K,LV,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,11,K,LAC,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,11,K,BAL,True,2017
Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,40.7,GB,11,K,BAL,True,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,11,K,ATL,True,2017
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,11,K,BYE,,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2017
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,11,K,KC,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,11,K,KC,True,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,11,K,DET,True,2017
Greg Zuerlein,4,5,80.0,50,0,1,0,2,1,2,2,1,18.0,74.2,DAL,12,K,LAC,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,12,K,LAC,True,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,LAC,True,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,LAC,True,2017
Phil Dawson,4,4,100.0,57,0,0,1,2,1,1,1,1,17.0,0.1,FA,12,K,,,2017
Stephen Hauschka,3,4,75.0,56,0,0,1,1,1,1,1,1,13.0,0.0,FA,12,K,,,2017
Matt Bryant,2,2,100.0,49,0,0,1,1,0,4,4,1,11.0,1.1,FA,12,K,,,2017
Adam Vinatieri,3,3,100.0,42,0,2,0,1,0,1,1,1,11.0,0.2,FA,12,K,,,2017
Chandler Catanzaro,2,2,100.0,31,1,0,1,0,0,3,3,1,9.0,0.0,FA,12,K,,,2017
Nick Rose,2,2,100.0,33,0,1,1,0,0,2,2,1,8.0,0.0,FA,12,K,,,2017
Patrick Murray,2,2,100.0,36,0,1,1,0,0,2,2,1,8.0,1.0,FA,12,K,,,2017
Josh Lambo,1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,3.2,FA,12,K,,,2017
Blair Walsh,1,2,50.0,34,0,0,1,0,0,3,3,1,6.0,0.1,FA,12,K,,,2017
Cody Parkey,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,0.4,FA,12,K,,,2017
Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,0.1,FA,12,K,,,2017
Aldrick Rosas,1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,1.8,FA,12,K,,,2017
Nick Novak,1,2,50.0,22,0,1,0,0,0,0,1,1,3.0,0.1,FA,12,K,,,2017
Dan Bailey,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,FA,12,K,,,2017
Justin Tucker,3,3,100.0,53,0,0,1,1,1,2,2,1,14.0,98.0,BAL,12,K,HOU,True,2017
Matt Prater,3,3,100.0,50,0,0,2,0,1,2,2,1,13.0,52.8,ARI,12,K,JAC,True,2017
Randy Bullock,3,3,100.0,49,0,1,1,1,0,3,3,1,13.0,10.8,TEN,12,K,IND,False,2017
Giorgio Tavecchio,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,1.0,TEN,12,K,IND,False,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,12,K,IND,False,2017
Graham Gano,3,3,100.0,45,0,0,1,2,0,0,1,1,11.0,31.4,NYG,12,K,WAS,False,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,12,K,WAS,False,2017
Wil Lutz,2,2,100.0,50,0,1,0,0,1,2,2,1,10.0,3.3,NO,12,K,LAR,False,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,12,K,LAR,False,2017
Ka'imi Fairbairn,3,3,100.0,37,0,1,2,0,0,1,1,1,10.0,0.8,HOU,12,K,BAL,False,2017
Zane Gonzalez,3,4,75.0,39,0,2,1,0,0,1,1,1,10.0,2.6,CAR,12,K,NYJ,False,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,NYJ,False,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,12,K,NYJ,False,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,NYJ,False,2017
Ryan Succop,2,2,100.0,45,0,1,0,1,0,2,2,1,9.0,57.4,TB,12,K,ATL,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,ATL,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,ATL,False,2017
Jake Elliott,1,1,100.0,45,0,0,0,1,0,4,4,1,8.0,22.5,PHI,12,K,CHI,True,2017
Robbie Gould,2,2,100.0,42,0,0,1,1,0,1,1,1,8.0,22.5,SF,12,K,SEA,True,2017
