player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Brandon McManus,2,2,100.0,50,0,0,1,0,1,0,0,1,8.0,44.3,DEN,10,K,LV,False,2020
Cairo Santos,2,2,100.0,42,0,1,0,1,0,1,1,1,8.0,2.1,CHI,10,K,MIN,True,2020
Mason Crosby,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,40.7,GB,10,K,JAC,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,10,K,JAC,True,2020
Joey Slye,1,1,100.0,46,0,0,0,1,0,2,2,1,6.0,1.6,WAS,10,K,DET,False,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,10,K,DET,False,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,DET,False,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,DET,False,2020
Kai Forbath,1,1,100.0,23,0,1,0,0,0,2,3,1,5.0,3.0,LAR,10,K,SEA,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,10,K,SEA,True,2020
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,10,K,SEA,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,10,K,SEA,True,2020
Justin Tucker,1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,98.0,BAL,10,K,NE,False,2020
Nick Folk,1,1,100.0,20,0,1,0,0,0,2,3,1,5.0,81.8,NE,10,K,BAL,True,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,10,K,BAL,True,2020
Jake Elliott,1,1,100.0,40,0,0,0,1,0,0,0,1,4.0,22.5,PHI,10,K,NYG,False,2020
Randy Bullock,1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,10.8,TEN,10,K,IND,True,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,10,K,IND,True,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,10,K,IND,True,2020
Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.8,HOU,10,K,CLE,False,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,10,K,WAS,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,10,K,WAS,True,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,10,K,GB,False,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,10,K,CHI,False,2020
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,10,K,BYE,,2020
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,10,K,BYE,,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,BYE,,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,BYE,,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,10,K,BYE,,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,10,K,BYE,,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BYE,,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BYE,,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BYE,,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,10,K,PIT,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,10,K,BYE,,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,BYE,,2020
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,10,K,BYE,,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,BYE,,2020
Rodrigo Blankenship,4,5,80.0,43,0,0,3,1,0,2,2,1,15.0,4.1,IND,11,K,GB,True,2020
Michael Badgley,2,2,100.0,44,0,1,0,1,0,4,4,1,11.0,19.9,IND,11,K,GB,True,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,11,K,GB,True,2020
Younghoe Koo,3,3,100.0,52,0,1,0,0,2,0,0,1,13.0,40.9,ATL,11,K,NO,False,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,NO,False,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,NO,False,2020
Stephen Gostkowski,3,3,100.0,40,0,1,0,2,0,1,1,1,12.0,0.1,FA,11,K,,,2020
Cody Parkey,2,3,66.7,46,0,1,0,1,0,2,2,1,9.0,0.4,FA,11,K,,,2020
Dan Bailey,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.0,FA,11,K,,,2020
Chris Boswell,2,3,66.7,47,0,0,0,2,0,3,3,1,11.0,51.0,PIT,11,K,JAC,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2020
Dustin Hopkins,2,3,66.7,50,0,0,1,0,1,2,2,1,10.0,14.5,LAC,11,K,NYJ,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,-2.8,0.7,LAC,11,K,NYJ,True,2020
Matt Gay,2,3,66.7,40,0,0,1,1,0,3,3,1,10.0,89.8,LAR,11,K,TB,False,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,11,K,TB,False,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,11,K,TB,False,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,11,K,TB,False,2020
Jason Sanders,2,2,100.0,53,0,0,0,1,1,1,1,1,10.0,22.6,MIA,11,K,DEN,False,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,11,K,DEN,False,2020
Justin Tucker,3,3,100.0,30,0,2,1,0,0,1,1,1,10.0,98.0,BAL,11,K,TEN,True,2020
Ka'imi Fairbairn,2,2,100.0,46,0,0,1,1,0,3,3,1,10.0,0.8,HOU,11,K,NE,True,2020
Joey Slye,2,2,100.0,56,0,0,1,0,1,2,2,1,10.0,1.6,WAS,11,K,CIN,True,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,11,K,CIN,True,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,CIN,True,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,CIN,True,2020
Nick Folk,2,2,100.0,45,0,0,1,1,0,2,2,1,9.0,81.8,NE,11,K,HOU,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,11,K,HOU,False,2020
Jason Myers,2,2,100.0,41,0,1,0,1,0,2,3,1,9.0,22.1,SEA,11,K,ARI,True,2020
Brandon McManus,2,2,100.0,47,0,1,0,1,0,2,2,1,9.0,44.3,DEN,11,K,MIA,True,2020
Mason Crosby,1,1,100.0,26,0,1,0,0,0,4,4,1,7.0,40.7,GB,11,K,IND,False,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,11,K,IND,False,2020
Daniel Carlson,1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,74.3,LV,11,K,KC,True,2020
Wil Lutz,1,2,50.0,22,0,1,0,0,0,3,3,1,6.0,3.3,NO,11,K,ATL,True,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,11,K,ATL,True,2020
Ryan Succop,1,1,100.0,38,0,0,1,0,0,3,3,1,6.0,57.4,TB,11,K,LAR,True,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,LAR,True,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,LAR,True,2020
Jake Elliott,1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,22.5,PHI,11,K,CLE,False,2020
Harrison Butker,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,76.6,KC,11,K,LV,False,2020
Randy Bullock,1,3,33.3,53,0,0,0,0,1,0,1,1,5.0,10.8,TEN,11,K,BAL,False,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,2,4,1,2.0,0.1,TEN,11,K,BAL,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,11,K,BAL,False,2020
Greg Zuerlein,1,1,100.0,19,1,0,0,0,0,2,3,1,5.0,74.2,DAL,11,K,MIN,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,11,K,MIN,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,MIN,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,MIN,False,2020
Chase McLaughlin,1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,7.1,CLE,11,K,PHI,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,11,K,PHI,True,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,11,K,PHI,True,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,2.6,CAR,11,K,DET,True,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,DET,True,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,11,K,DET,True,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,DET,True,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,11,K,CAR,False,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,11,K,CAR,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,11,K,PIT,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,11,K,LAC,False,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,11,K,LAC,False,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,LAC,False,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,LAC,False,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,LAC,False,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,11,K,DAL,True,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,11,K,WAS,False,2020
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,11,K,BYE,,2020
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,11,K,BYE,,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2020
Matt Prater,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,52.8,ARI,11,K,SEA,False,2020
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,11,K,BYE,,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,11,K,BYE,,2020
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,11,K,BYE,,2020
Younghoe Koo,5,5,100.0,54,0,1,3,0,1,4,4,1,21.0,40.9,ATL,12,K,LV,True,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,LV,True,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,LV,True,2020
Graham Gano,4,4,100.0,49,0,0,2,2,0,1,1,1,15.0,31.4,NYG,12,K,CIN,False,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,12,K,CIN,False,2020
Robbie Gould,3,4,75.0,46,0,0,0,3,0,2,2,1,14.0,22.5,SF,12,K,LAR,False,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,LAR,False,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,LAR,False,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,LAR,False,2020
Jason Myers,3,3,100.0,44,0,0,2,1,0,2,2,1,12.0,22.1,SEA,12,K,PHI,False,2020
Jason Sanders,2,2,100.0,54,0,0,0,0,2,2,2,1,12.0,22.6,MIA,12,K,NYJ,False,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,12,K,NYJ,False,2020
Tyler Bass,2,2,100.0,45,0,0,0,2,0,3,3,1,11.0,84.8,BUF,12,K,LAC,True,2020
Dustin Hopkins,2,2,100.0,36,0,1,1,0,0,5,5,1,11.0,14.5,LAC,12,K,BUF,False,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,12,K,BUF,False,2020
Joey Slye,2,4,50.0,40,0,1,0,1,0,3,3,1,10.0,1.6,WAS,12,K,DAL,False,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,12,K,DAL,False,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,DAL,False,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,DAL,False,2020
Ka'imi Fairbairn,2,2,100.0,42,0,1,0,1,0,3,4,1,10.0,0.8,HOU,12,K,DET,False,2020
Greg Zuerlein,3,3,100.0,33,0,1,2,0,0,1,1,1,10.0,74.2,DAL,12,K,WAS,True,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,12,K,WAS,True,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,WAS,True,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,WAS,True,2020
Nick Folk,2,2,100.0,50,0,1,0,0,1,2,2,1,10.0,81.8,NE,12,K,ARI,True,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,12,K,ARI,True,2020
Dan Bailey,2,2,100.0,53,0,1,0,0,1,2,2,1,10.0,0.0,FA,12,K,,,2020
Stephen Gostkowski,1,1,100.0,49,0,0,0,1,0,6,6,1,10.0,0.1,FA,12,K,,,2020
Cody Parkey,2,2,100.0,45,0,1,0,1,0,3,3,1,10.0,0.4,FA,12,K,,,2020
Aldrick Rosas,2,3,66.7,54,0,1,0,0,1,1,1,1,9.0,1.8,FA,12,K,,,2020
Matt Gay,2,2,100.0,48,0,0,0,2,0,2,2,1,10.0,89.8,LAR,12,K,SF,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,12,K,SF,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,12,K,SF,True,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,12,K,SF,True,2020
Harrison Butker,2,2,100.0,29,1,1,0,0,0,3,3,1,9.0,76.6,KC,12,K,TB,False,2020
Wil Lutz,1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,3.3,NO,12,K,DEN,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,12,K,DEN,False,2020
Chris Boswell,2,2,100.0,27,0,2,0,0,0,1,2,1,7.0,51.0,PIT,12,K,BAL,True,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,BAL,True,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,BAL,True,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,BAL,True,2020
Daniel Carlson,2,2,100.0,29,0,2,0,0,0,0,0,1,6.0,74.3,LV,12,K,ATL,False,2020
Randy Bullock,1,1,100.0,44,0,0,0,1,0,2,2,1,6.0,10.8,TEN,12,K,IND,False,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,12,K,IND,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,12,K,IND,False,2020
Ryan Succop,1,1,100.0,26,0,1,0,0,0,3,3,1,6.0,57.4,TB,12,K,KC,True,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,KC,True,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,KC,True,2020
Zane Gonzalez,1,2,50.0,47,0,0,0,1,0,2,2,1,6.0,2.6,CAR,12,K,MIN,False,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,MIN,False,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,12,K,MIN,False,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,MIN,False,2020
Cairo Santos,1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,2.1,CHI,12,K,GB,False,2020
Mason Crosby,0,0,0.0,0,0,0,0,0,0,5,6,1,5.0,40.7,GB,12,K,CHI,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,12,K,CHI,True,2020
Brandon McManus,1,1,100.0,58,0,0,0,0,1,0,0,1,5.0,44.3,DEN,12,K,NO,True,2020
Matt Prater,1,1,100.0,29,0,1,0,0,0,2,2,1,5.0,52.8,ARI,12,K,NE,False,2020
Jake Elliott,1,1,100.0,42,0,0,0,1,0,0,1,1,4.0,22.5,PHI,12,K,SEA,True,2020
Michael Badgley,1,1,100.0,27,0,1,0,0,0,0,1,1,3.0,19.9,IND,12,K,TEN,True,2020
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,4.1,IND,12,K,TEN,True,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,12,K,TEN,True,2020
Sergio Castillo,1,2,50.0,38,0,0,1,0,0,0,0,1,3.0,0.0,NYJ,12,K,MIA,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,12,K,MIA,True,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,12,K,MIA,True,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,MIA,True,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,MIA,True,2020
Justin Tucker,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,98.0,BAL,12,K,PIT,False,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,12,K,JAC,False,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,12,K,JAC,False,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,12,K,JAC,False,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,12,K,HOU,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,12,K,HOU,True,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,12,K,CLE,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,12,K,CAR,True,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,12,K,NYG,True,2020
Harrison Butker,5,5,100.0,48,0,2,2,1,0,1,1,1,17.0,76.6,KC,13,K,DEN,True,2020
Jason Sanders,4,4,100.0,48,1,2,0,1,0,1,1,1,14.0,22.6,MIA,13,K,CIN,True,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,13,K,CIN,True,2020
Dustin Hopkins,3,3,100.0,49,0,0,0,3,0,2,2,1,14.0,14.5,LAC,13,K,NE,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,13,K,NE,True,2020
Cody Parkey,2,2,100.0,43,0,1,0,1,0,5,5,1,12.0,0.4,FA,13,K,,,2020
Dan Bailey,2,3,66.7,48,0,1,0,1,0,1,3,1,8.0,0.0,FA,13,K,,,2020
Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.1,FA,13,K,,,2020
Younghoe Koo,3,3,100.0,53,0,1,1,0,1,1,1,1,12.0,40.9,ATL,13,K,NO,True,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,NO,True,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,NO,True,2020
Ka'imi Fairbairn,2,3,66.7,52,0,0,1,0,1,2,2,1,10.0,0.8,HOU,13,K,IND,True,2020
Tyler Bass,2,2,100.0,37,0,1,1,0,0,4,4,1,10.0,84.8,BUF,13,K,SF,False,2020
Justin Tucker,2,3,66.7,35,0,1,1,0,0,4,4,1,10.0,98.0,BAL,13,K,DAL,True,2020
Nick Folk,1,1,100.0,32,0,0,1,0,0,6,6,1,9.0,81.8,NE,13,K,LAC,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,13,K,LAC,False,2020
Matt Gay,1,2,50.0,39,0,0,1,0,0,5,5,1,8.0,89.8,LAR,13,K,ARI,False,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,13,K,ARI,False,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,13,K,ARI,False,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,13,K,ARI,False,2020
Daniel Carlson,1,1,100.0,48,0,0,0,1,0,4,4,1,8.0,74.3,LV,13,K,NYJ,False,2020
Rodrigo Blankenship,1,1,100.0,42,0,0,0,1,0,3,3,1,7.0,4.1,IND,13,K,HOU,False,2020
Michael Badgley,0,2,0.0,0,0,0,0,0,0,0,0,1,0.0,19.9,IND,13,K,HOU,False,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,13,K,HOU,False,2020
Robbie Gould,1,1,100.0,45,0,0,0,1,0,3,3,1,7.0,22.5,SF,13,K,BUF,True,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,BUF,True,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,BUF,True,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,BUF,True,2020
Cairo Santos,1,1,100.0,45,0,0,0,1,0,3,4,1,7.0,2.1,CHI,13,K,DET,True,2020
Mason Crosby,1,1,100.0,40,0,0,0,1,0,3,4,1,7.0,40.7,GB,13,K,PHI,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,13,K,PHI,True,2020
Jake Elliott,1,1,100.0,52,0,0,0,0,1,1,2,1,6.0,22.5,PHI,13,K,GB,False,2020
Brandon McManus,1,2,50.0,53,0,0,0,0,1,1,1,1,6.0,44.3,DEN,13,K,KC,False,2020
Matthew Wright,1,1,100.0,37,0,0,1,0,0,2,2,1,5.0,0.2,JAC,13,K,MIN,False,2020
Greg Zuerlein,1,4,25.0,31,0,0,1,0,0,2,2,1,5.0,74.2,DAL,13,K,BAL,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,13,K,BAL,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,BAL,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,BAL,False,2020
Graham Gano,1,1,100.0,48,0,0,0,1,0,0,1,1,4.0,31.4,NYG,13,K,SEA,False,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,13,K,SEA,False,2020
Zane Gonzalez,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,2.6,CAR,13,K,BYE,,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,BYE,,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,13,K,BYE,,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,BYE,,2020
Matt Prater,0,0,0.0,0,0,0,0,0,0,4,5,1,4.0,52.8,ARI,13,K,LAR,True,2020
Chase McLaughlin,1,2,50.0,22,0,1,0,0,0,1,2,1,4.0,7.1,CLE,13,K,TEN,False,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,13,K,TEN,False,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,13,K,TEN,False,2020
Jason Myers,1,1,100.0,31,0,0,1,0,0,1,1,1,4.0,22.1,SEA,13,K,NYG,True,2020
