player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,DAL,False,2021
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,74.3,LV,10,K,KC,True,2021
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,7.1,CLE,10,K,NE,False,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,10,K,NE,False,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,10,K,NE,False,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,10,K,PIT,False,2021
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,10,K,PIT,False,2021
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,22.1,SEA,10,K,GB,False,2021
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,10,K,BYE,,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,10,K,TEN,False,2021
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,10,K,TEN,False,2021
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,10,K,BYE,,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,10,K,ATL,True,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,ATL,True,2021
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,10,K,ATL,True,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,ATL,True,2021
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,10,K,BYE,,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,10,K,BYE,,2021
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,10,K,BYE,,2021
Evan McPherson,4,4,100.0,54,0,0,0,1,3,2,3,1,21.0,34.2,CIN,11,K,LV,False,2021
Jake Elliott,4,4,100.0,50,0,0,2,1,1,4,4,1,19.0,22.5,PHI,11,K,NO,True,2021
Nick Folk,4,4,100.0,53,0,0,2,1,1,1,2,1,16.0,81.8,NE,11,K,ATL,False,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,11,K,ATL,False,2021
Robbie Gould,3,3,100.0,48,0,1,0,2,0,3,3,1,14.0,22.5,SF,11,K,JAC,False,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,JAC,False,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,JAC,False,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,JAC,False,2021
Chris Boswell,3,3,100.0,45,0,0,2,1,0,4,4,1,14.0,51.0,PIT,11,K,LAC,False,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,LAC,False,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,LAC,False,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,LAC,False,2021
Ryan Succop,3,3,100.0,40,0,1,1,1,0,3,3,1,13.0,57.4,TB,11,K,NYG,True,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,NYG,True,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,NYG,True,2021
Dustin Hopkins,2,2,100.0,41,0,0,1,1,0,5,5,1,12.0,14.5,LAC,11,K,PIT,True,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,11,K,PIT,True,2021
Justin Tucker,3,3,100.0,46,0,1,1,1,0,1,1,1,11.0,98.0,BAL,11,K,CHI,False,2021
Ka'imi Fairbairn,3,3,100.0,43,0,1,1,1,0,1,2,1,11.0,0.8,HOU,11,K,TEN,False,2021
Michael Badgley,2,2,100.0,36,0,0,2,0,0,5,5,1,11.0,19.9,IND,11,K,BUF,False,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,11,K,BUF,False,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,11,K,BUF,False,2021
Greg Joseph,2,2,100.0,51,0,1,0,0,1,2,3,1,10.0,69.1,MIN,11,K,GB,True,2021
Greg Zuerlein,3,3,100.0,48,0,0,2,1,0,0,0,1,10.0,74.2,DAL,11,K,KC,False,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,11,K,KC,False,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,KC,False,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,KC,False,2021
Harrison Butker,2,3,66.7,53,0,0,1,0,1,1,2,1,9.0,76.6,KC,11,K,DAL,True,2021
Joey Slye,2,2,100.0,36,0,1,1,0,0,3,3,1,9.0,1.6,WAS,11,K,CAR,False,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,11,K,CAR,False,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,CAR,False,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,CAR,False,2021
Mason Crosby,1,2,50.0,54,0,0,0,0,1,4,4,1,9.0,40.7,GB,11,K,MIN,False,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,11,K,MIN,False,2021
Daniel Carlson,2,2,100.0,47,0,1,0,1,0,1,1,1,8.0,74.3,LV,11,K,CIN,True,2021
Matt Prater,1,3,33.3,53,0,0,0,0,1,2,3,1,7.0,52.8,ARI,11,K,SEA,False,2021
Jason Myers,2,2,100.0,27,0,2,0,0,0,1,1,1,7.0,22.1,SEA,11,K,ARI,True,2021
Jason Sanders,1,2,50.0,24,0,1,0,0,0,3,3,1,6.0,22.6,MIA,11,K,NYJ,False,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,11,K,NYJ,False,2021
Aldrick Rosas,1,1,100.0,43,0,0,0,1,0,1,1,1,5.0,1.8,FA,11,K,,,2021
Brett Maher,1,1,100.0,28,0,1,0,0,0,2,3,1,5.0,1.9,NO,11,K,PHI,False,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,11,K,PHI,False,2021
Matt Ammendola,1,3,33.3,35,0,0,1,0,0,2,2,1,5.0,0.1,NYJ,11,K,MIA,True,2021
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,11,K,MIA,True,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,MIA,True,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,MIA,True,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,MIA,True,2021
Matthew Wright,1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,0.2,JAC,11,K,SF,True,2021
Graham Gano,1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,31.4,NYG,11,K,TB,False,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,11,K,TB,False,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,2.6,CAR,11,K,WAS,True,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,WAS,True,2021
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,11,K,WAS,True,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,WAS,True,2021
Tyler Bass,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,84.8,BUF,11,K,IND,True,2021
Cairo Santos,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,2.1,CHI,11,K,BAL,True,2021
Randy Bullock,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,10.8,TEN,11,K,HOU,True,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,11,K,HOU,True,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,11,K,HOU,True,2021
Chase McLaughlin,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,7.1,CLE,11,K,DET,True,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,11,K,DET,True,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,11,K,DET,True,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,11,K,BYE,,2021
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,11,K,BYE,,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,11,K,BYE,,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,11,K,BYE,,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,11,K,CLE,False,2021
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,11,K,CLE,False,2021
Younghoe Koo,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,40.9,ATL,11,K,NE,True,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,NE,True,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,NE,True,2021
Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,44.3,DEN,11,K,BYE,,2021
Nick Folk,5,6,83.3,52,0,2,1,1,1,3,3,1,21.0,81.8,NE,12,K,TEN,True,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,12,K,TEN,True,2021
Daniel Carlson,5,5,100.0,56,0,2,1,1,1,3,3,1,21.0,74.3,LV,12,K,DAL,False,2021
Mason Crosby,3,4,75.0,45,0,2,0,1,0,3,3,1,13.0,40.7,GB,12,K,LAR,True,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,12,K,LAR,True,2021
Evan McPherson,2,2,100.0,51,0,0,1,0,1,5,5,1,13.0,34.2,CIN,12,K,PIT,True,2021
Justin Tucker,3,3,100.0,52,0,1,0,1,1,1,1,1,13.0,98.0,BAL,12,K,CLE,True,2021
Cairo Santos,3,4,75.0,43,0,2,0,1,0,1,1,1,11.0,2.1,CHI,12,K,DET,False,2021
Robbie Gould,2,3,66.7,46,0,1,0,1,0,4,4,1,11.0,22.5,SF,12,K,MIN,True,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,MIN,True,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,MIN,True,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,MIN,True,2021
Jason Sanders,2,2,100.0,46,0,0,1,1,0,3,4,1,10.0,22.6,MIA,12,K,CAR,True,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,12,K,CAR,True,2021
Matt Gay,2,2,100.0,39,0,0,2,0,0,2,2,1,8.0,89.8,LAR,12,K,GB,False,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,12,K,GB,False,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,12,K,GB,False,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,12,K,GB,False,2021
Michael Badgley,1,1,100.0,45,0,0,0,1,0,4,4,1,8.0,19.9,IND,12,K,TB,True,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,12,K,TB,True,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,12,K,TB,True,2021
Ryan Succop,1,1,100.0,25,0,1,0,0,0,5,5,1,8.0,57.4,TB,12,K,IND,False,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,IND,False,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,IND,False,2021
Greg Zuerlein,2,3,66.7,45,0,1,0,1,0,1,2,1,8.0,74.2,DAL,12,K,LV,True,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,12,K,LV,True,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,LV,True,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,LV,True,2021
Matt Ammendola,2,3,66.7,37,0,0,2,0,0,1,1,1,7.0,0.1,NYJ,12,K,HOU,False,2021
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,12,K,HOU,False,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,HOU,False,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,HOU,False,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,HOU,False,2021
Tyler Bass,1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,84.8,BUF,12,K,NO,False,2021
Graham Gano,2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,31.4,NYG,12,K,PHI,True,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,12,K,PHI,True,2021
Matthew Wright,2,2,100.0,34,0,1,1,0,0,0,0,1,6.0,0.2,JAC,12,K,ATL,True,2021
Zane Gonzalez,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,2.6,CAR,12,K,MIA,False,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,MIA,False,2021
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,12,K,MIA,False,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,MIA,False,2021
Chase McLaughlin,1,2,50.0,46,0,0,0,1,0,1,1,1,5.0,7.1,CLE,12,K,BAL,False,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,12,K,BAL,False,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,12,K,BAL,False,2021
Chris Boswell,1,1,100.0,40,0,0,0,1,0,1,1,1,5.0,51.0,PIT,12,K,CIN,False,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,CIN,False,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,CIN,False,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,CIN,False,2021
Brandon McManus,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,44.3,DEN,12,K,LAC,True,2021
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,40.9,ATL,12,K,JAC,False,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,JAC,False,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,JAC,False,2021
Joey Slye,1,1,100.0,23,0,1,0,0,0,0,1,1,3.0,1.6,WAS,12,K,SEA,True,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,12,K,SEA,True,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,SEA,True,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,SEA,True,2021
Greg Joseph,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,69.1,MIN,12,K,SF,False,2021
Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.8,HOU,12,K,NYJ,True,2021
Riley Patterson,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.2,DET,12,K,CHI,True,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,12,K,CHI,True,2021
Jason Myers,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,22.1,SEA,12,K,WAS,False,2021
Dustin Hopkins,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,14.5,LAC,12,K,DEN,False,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,12,K,DEN,False,2021
Jake Elliott,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,22.5,PHI,12,K,NYG,False,2021
Randy Bullock,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,10.8,TEN,12,K,NE,False,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,12,K,NE,False,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,12,K,NE,False,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,12,K,BUF,True,2021
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.9,NO,12,K,BUF,True,2021
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,12,K,BYE,,2021
Matt Prater,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,52.8,ARI,12,K,BYE,,2021
Jake Elliott,4,4,100.0,46,0,0,2,2,0,3,3,1,17.0,22.5,PHI,13,K,NYJ,False,2021
Matt Gay,3,3,100.0,44,0,0,1,2,0,4,4,1,15.0,89.8,LAR,13,K,JAC,True,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,13,K,JAC,True,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,13,K,JAC,True,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,13,K,JAC,True,2021
Riley Patterson,3,3,100.0,49,0,0,1,2,0,2,2,1,13.0,0.2,DET,13,K,MIN,True,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,13,K,MIN,True,2021
Harrison Butker,3,3,100.0,56,0,1,0,1,1,1,2,1,13.0,76.6,KC,13,K,DEN,True,2021
Greg Zuerlein,2,2,100.0,55,0,0,1,0,1,3,3,1,11.0,74.2,DAL,13,K,NO,False,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,13,K,NO,False,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,NO,False,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,NO,False,2021
Daniel Carlson,3,3,100.0,52,0,0,2,0,1,0,0,1,11.0,74.3,LV,13,K,WAS,True,2021
Dustin Hopkins,2,2,100.0,43,0,0,0,2,0,3,4,1,11.0,14.5,LAC,13,K,CIN,False,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,13,K,CIN,False,2021
Graham Gano,3,4,75.0,51,0,0,2,0,1,0,0,1,11.0,31.4,NYG,13,K,MIA,False,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,13,K,MIA,False,2021
Jason Sanders,2,3,66.7,48,0,0,0,2,0,2,2,1,10.0,22.6,MIA,13,K,NYG,True,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,13,K,NYG,True,2021
Greg Joseph,3,3,100.0,41,0,0,2,1,0,0,0,1,10.0,69.1,MIN,13,K,DET,False,2021
Matt Prater,2,2,100.0,33,0,1,1,0,0,3,3,1,9.0,52.8,ARI,13,K,CHI,False,2021
Chris Boswell,2,2,100.0,53,0,0,0,1,1,0,1,1,9.0,51.0,PIT,13,K,BAL,True,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,BAL,True,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,BAL,True,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,BAL,True,2021
Robbie Gould,1,1,100.0,50,0,0,0,0,1,2,3,1,7.0,22.5,SF,13,K,SEA,False,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2021
Nick Folk,2,2,100.0,41,0,0,1,1,0,0,0,1,7.0,81.8,NE,13,K,BUF,False,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,13,K,BUF,False,2021
Michael Badgley,1,2,50.0,23,0,1,0,0,0,4,4,1,7.0,19.9,IND,13,K,HOU,False,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,13,K,HOU,False,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,13,K,HOU,False,2021
Justin Tucker,2,2,100.0,35,0,1,1,0,0,1,1,1,7.0,98.0,BAL,13,K,PIT,False,2021
Brett Maher,1,2,50.0,42,0,0,0,1,0,2,2,1,6.0,1.9,NO,13,K,DAL,True,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,13,K,DAL,True,2021
Brian Johnson,1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,6.6,WAS,13,K,LV,False,2021
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,13,K,LV,False,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,LV,False,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,LV,False,2021
Ryan Succop,1,1,100.0,31,0,0,1,0,0,3,4,1,6.0,57.4,TB,13,K,ATL,False,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,ATL,False,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,ATL,False,2021
Younghoe Koo,1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,40.9,ATL,13,K,TB,True,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,TB,True,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,TB,True,2021
Evan McPherson,1,1,100.0,48,0,0,0,1,0,1,2,1,5.0,34.2,CIN,13,K,LAC,True,2021
Jason Myers,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,22.1,SEA,13,K,SF,True,2021
Tyler Bass,1,2,50.0,35,0,0,1,0,0,1,1,1,4.0,84.8,BUF,13,K,NE,True,2021
Brandon McManus,1,1,100.0,42,0,0,0,1,0,0,0,1,4.0,44.3,DEN,13,K,KC,False,2021
Cairo Santos,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.1,CHI,13,K,ARI,True,2021
Matthew Wright,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.2,JAC,13,K,LAR,False,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,13,K,BYE,,2021
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,13,K,BYE,,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,13,K,BYE,,2021
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,13,K,PHI,True,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,13,K,PHI,True,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,PHI,True,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,PHI,True,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,PHI,True,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,13,K,BYE,,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,2,1,0.0,0.0,CAR,13,K,BYE,,2021
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,13,K,BYE,,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,BYE,,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,13,K,BYE,,2021
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,13,K,BYE,,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,13,K,BYE,,2021
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.8,HOU,13,K,IND,True,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,13,K,BYE,,2021
Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.7,GB,13,K,BYE,,2021
Matt Prater,3,3,100.0,53,0,0,0,1,2,2,2,1,16.0,52.8,ARI,14,K,LAR,True,2021
Justin Tucker,3,3,100.0,55,0,0,0,1,2,1,1,1,15.0,98.0,BAL,14,K,CLE,False,2021
Matt Gay,3,3,100.0,55,0,0,2,0,1,3,3,1,14.0,89.8,LAR,14,K,ARI,False,2021
