player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,9,K,MIN,False,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,9,K,MIN,False,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,9,K,KC,True,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,9,K,KC,True,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,9,K,KC,True,2018
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,9,K,TB,True,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,TB,True,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,9,K,TB,True,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,TB,True,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,9,K,MIA,False,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,9,K,MIA,False,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,MIA,False,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,MIA,False,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,MIA,False,2018
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,9,K,BYE,,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,9,K,ATL,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,9,K,ATL,True,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,ATL,True,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,ATL,True,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,9,K,WAS,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,WAS,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,WAS,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,9,K,BYE,,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,9,K,GB,True,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,9,K,GB,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,9,K,CHI,True,2018
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,9,K,BUF,False,2018
Wil Lutz,3,3,100.0,42,0,1,0,2,0,6,6,1,17.0,3.3,NO,10,K,CIN,False,2018
Brett Maher,2,3,66.7,31,0,1,1,0,0,3,3,1,9.0,1.9,NO,10,K,CIN,False,2018
Jason Sanders,4,4,100.0,47,0,1,1,2,0,0,0,1,14.0,22.6,MIA,10,K,GB,False,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,10,K,GB,False,2018
Stephen Hauschka,2,2,100.0,54,0,0,1,0,1,5,5,1,13.0,0.0,FA,10,K,,,2018
Josh Lambo,2,3,66.7,55,0,1,0,0,1,2,3,1,10.0,3.2,FA,10,K,,,2018
Aldrick Rosas,2,2,100.0,31,0,1,1,0,0,3,3,1,9.0,1.8,FA,10,K,,,2018
Sebastian Janikowski,1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,20.0,FA,10,K,,,2018
Stephen Gostkowski,1,2,50.0,52,0,0,0,0,1,1,1,1,6.0,0.1,FA,10,K,,,2018
Adam Vinatieri,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,0.2,FA,10,K,,,2018
Chandler Catanzaro,1,3,33.3,33,0,0,1,0,0,0,0,1,3.0,0.0,FA,10,K,,,2018
Cody Parkey,0,2,0.0,0,0,0,0,0,0,2,4,1,2.0,0.4,FA,10,K,,,2018
Phil Dawson,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.1,FA,10,K,,,2018
Robbie Gould,3,3,100.0,53,0,0,2,0,1,2,2,1,13.0,22.5,SF,10,K,NYG,True,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NYG,True,2018
Dustin Hopkins,3,3,100.0,43,0,1,0,2,0,1,1,1,12.0,14.5,LAC,10,K,LV,False,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,10,K,LV,False,2018
Chris Boswell,1,1,100.0,50,0,0,0,0,1,7,7,1,12.0,51.0,PIT,10,K,CAR,True,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CAR,True,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CAR,True,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CAR,True,2018
Greg Zuerlein,3,3,100.0,37,0,1,2,0,0,3,3,1,12.0,74.2,DAL,10,K,PHI,False,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,10,K,PHI,False,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,PHI,False,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,10,K,PHI,False,2018
Harrison Butker,2,2,100.0,46,0,0,0,2,0,2,2,1,10.0,76.6,KC,10,K,ARI,True,2018
Ryan Succop,2,2,100.0,33,0,0,2,0,0,4,4,1,10.0,57.4,TB,10,K,WAS,True,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,WAS,True,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,WAS,True,2018
Jake Elliott,2,2,100.0,56,0,1,0,0,1,2,2,1,10.0,22.5,PHI,10,K,DAL,True,2018
Michael Badgley,2,2,100.0,41,0,1,0,1,0,2,2,1,9.0,19.9,IND,10,K,JAC,True,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,10,K,JAC,True,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,10,K,JAC,True,2018
Mason Crosby,1,1,100.0,38,0,0,1,0,0,4,4,1,7.0,40.7,GB,10,K,MIA,True,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,10,K,MIA,True,2018
Daniel Carlson,2,2,100.0,46,0,0,1,1,0,0,0,1,7.0,74.3,LV,10,K,LAC,True,2018
Jason Myers,1,1,100.0,55,0,0,0,0,1,1,1,1,6.0,22.1,SEA,10,K,LAR,False,2018
Matt Prater,1,1,100.0,52,0,0,0,0,1,1,1,1,6.0,52.8,ARI,10,K,KC,False,2018
Giorgio Tavecchio,1,1,100.0,40,0,0,0,1,0,1,1,1,5.0,1.0,TEN,10,K,NE,True,2018
Randy Bullock,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,10.8,TEN,10,K,NE,True,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,10,K,NE,True,2018
Greg Joseph,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,69.1,MIN,10,K,BYE,,2018
Graham Gano,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,31.4,NYG,10,K,SF,False,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,10,K,SF,False,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,10,K,SEA,True,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,10,K,SEA,True,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,10,K,SEA,True,2018
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,10,K,SEA,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,10,K,ATL,True,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,10,K,ATL,True,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,10,K,ATL,True,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,10,K,CHI,False,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,10,K,CHI,False,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,10,K,IND,False,2018
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,10,K,BYE,,2018
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,10,K,PIT,False,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,PIT,False,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,10,K,PIT,False,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,PIT,False,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,10,K,CLE,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,CLE,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,10,K,CLE,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,10,K,BUF,True,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,10,K,BUF,True,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BUF,True,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BUF,True,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,10,K,BUF,True,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,10,K,TB,False,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,10,K,TB,False,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,TB,False,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,10,K,TB,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,10,K,NO,True,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,10,K,TEN,False,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,10,K,TEN,False,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,10,K,NYJ,False,2018
Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,98.0,BAL,10,K,BYE,,2018
Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,44.3,DEN,10,K,BYE,,2018
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,10,K,DET,True,2018
Matt Bryant,4,4,100.0,53,0,1,0,2,1,1,1,1,17.0,1.1,FA,11,K,,,2018
Josh Lambo,3,3,100.0,48,0,0,1,2,0,1,1,1,12.0,3.2,FA,11,K,,,2018
Cody Parkey,3,3,100.0,48,0,0,1,2,0,0,0,1,11.0,0.4,FA,11,K,,,2018
Sebastian Janikowski,2,2,100.0,43,0,0,1,1,0,3,3,1,10.0,20.0,FA,11,K,,,2018
Aldrick Rosas,1,1,100.0,52,0,0,0,0,1,5,5,1,10.0,1.8,FA,11,K,,,2018
Adam Vinatieri,1,1,100.0,22,0,1,0,0,0,5,5,1,8.0,0.2,FA,11,K,,,2018
Dan Bailey,2,2,100.0,36,0,0,2,0,0,0,0,1,6.0,0.0,FA,11,K,,,2018
Matt McCrane,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.0,FA,11,K,,,2018
Brett Maher,3,3,100.0,50,0,1,0,1,1,1,2,1,13.0,1.9,NO,11,K,PHI,True,2018
Wil Lutz,2,2,100.0,38,1,0,1,0,0,6,6,1,12.0,3.3,NO,11,K,PHI,True,2018
Ka'imi Fairbairn,3,5,60.0,54,0,1,1,0,1,2,2,1,13.0,0.8,HOU,11,K,WAS,False,2018
Daniel Carlson,3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,74.3,LV,11,K,ARI,False,2018
Greg Zuerlein,2,2,100.0,33,0,1,1,0,0,6,7,1,12.0,74.2,DAL,11,K,ATL,False,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,11,K,ATL,False,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,ATL,False,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,11,K,ATL,False,2018
Justin Tucker,3,3,100.0,56,0,2,0,0,1,1,1,1,12.0,98.0,BAL,11,K,CIN,True,2018
Michael Badgley,3,3,100.0,46,0,0,1,2,0,1,2,1,12.0,19.9,IND,11,K,TEN,True,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,11,K,TEN,True,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,11,K,TEN,True,2018
Matt Prater,2,2,100.0,54,0,0,1,0,1,2,2,1,10.0,52.8,ARI,11,K,LV,True,2018
Harrison Butker,1,1,100.0,21,0,1,0,0,0,6,7,1,9.0,76.6,KC,11,K,LAR,False,2018
Mason Crosby,1,2,50.0,36,0,0,1,0,0,3,3,1,6.0,40.7,GB,11,K,SEA,False,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,11,K,SEA,False,2018
Ryan Succop,1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,57.4,TB,11,K,NYG,False,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,NYG,False,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,11,K,NYG,False,2018
Cairo Santos,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,2.1,CHI,11,K,MIN,True,2018
Brandon McManus,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,44.3,DEN,11,K,LAC,False,2018
Randy Bullock,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,10.8,TEN,11,K,IND,False,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,11,K,IND,False,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,11,K,IND,False,2018
Dustin Hopkins,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,14.5,LAC,11,K,DEN,True,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,11,K,DEN,True,2018
Chris Boswell,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,51.0,PIT,11,K,JAC,False,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,11,K,JAC,False,2018
Graham Gano,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,31.4,NYG,11,K,TB,True,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,11,K,TB,True,2018
Jake Elliott,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,22.5,PHI,11,K,NO,False,2018
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,11,K,BYE,,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,11,K,BYE,,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,11,K,BYE,,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,11,K,BYE,,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,11,K,BYE,,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,11,K,KC,True,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,11,K,KC,True,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,11,K,KC,True,2018
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,11,K,KC,True,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,11,K,PIT,True,2018
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,11,K,CHI,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,11,K,CAR,True,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,11,K,CAR,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,11,K,BYE,,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,11,K,BYE,,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,11,K,BYE,,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,11,K,DAL,True,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,DAL,True,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,11,K,DAL,True,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,11,K,HOU,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,11,K,HOU,True,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,HOU,True,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,11,K,HOU,True,2018
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,11,K,DET,False,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,DET,False,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,11,K,DET,False,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,11,K,DET,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,11,K,BAL,False,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,11,K,BYE,,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,11,K,BYE,,2018
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,11,K,GB,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,11,K,BYE,,2018
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,11,K,BYE,,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,11,K,BYE,,2018
Ka'imi Fairbairn,2,2,100.0,47,0,0,0,2,0,4,4,1,12.0,0.8,HOU,12,K,TEN,True,2018
Aldrick Rosas,3,3,100.0,51,0,2,0,0,1,1,1,1,12.0,1.8,FA,12,K,,,2018
Sebastian Janikowski,3,3,100.0,33,0,0,3,0,0,3,3,1,12.0,20.0,FA,12,K,,,2018
Adam Vinatieri,2,3,66.7,46,0,0,1,1,0,3,3,1,10.0,0.2,FA,12,K,,,2018
Stephen Gostkowski,2,2,100.0,34,0,0,2,0,0,3,3,1,9.0,0.1,FA,12,K,,,2018
Dan Bailey,1,3,33.3,37,0,0,1,0,0,3,3,1,6.0,0.0,FA,12,K,,,2018
Cody Parkey,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,0.4,FA,12,K,,,2018
Stephen Hauschka,1,1,100.0,22,0,1,0,0,0,3,3,1,6.0,0.0,FA,12,K,,,2018
Matt Bryant,1,1,100.0,32,0,0,1,0,0,2,2,1,5.0,1.1,FA,12,K,,,2018
Phil Dawson,1,2,50.0,30,0,0,1,0,0,1,1,1,4.0,0.1,FA,12,K,,,2018
Josh Lambo,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.2,FA,12,K,,,2018
Jake Elliott,3,3,100.0,43,0,1,0,2,0,0,0,1,11.0,22.5,PHI,12,K,NYG,True,2018
Justin Tucker,2,2,100.0,47,0,1,0,1,0,4,4,1,11.0,98.0,BAL,12,K,LV,True,2018
Chris Boswell,1,2,50.0,41,0,0,0,1,0,2,2,1,10.1,51.0,PIT,12,K,DEN,False,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,DEN,False,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,DEN,False,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,12,K,DEN,False,2018
Cairo Santos,2,2,100.0,41,0,0,1,1,0,3,3,1,10.0,2.1,CHI,12,K,DET,False,2018
Graham Gano,2,3,66.7,26,0,2,0,0,0,3,3,1,9.0,31.4,NYG,12,K,PHI,False,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,12,K,PHI,False,2018
Michael Badgley,1,1,100.0,31,0,0,1,0,0,6,6,1,9.0,19.9,IND,12,K,MIA,True,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,12,K,MIA,True,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,12,K,MIA,True,2018
Jason Myers,2,2,100.0,55,0,0,1,0,1,1,1,1,9.0,22.1,SEA,12,K,CAR,False,2018
Brett Maher,1,1,100.0,28,0,1,0,0,0,4,4,1,7.0,1.9,NO,12,K,ATL,True,2018
Wil Lutz,1,1,100.0,22,0,1,0,0,0,4,4,1,7.0,3.3,NO,12,K,ATL,True,2018
Brandon McManus,1,1,100.0,41,0,0,0,1,0,3,3,1,7.0,44.3,DEN,12,K,PIT,True,2018
Daniel Carlson,1,1,100.0,42,0,0,0,1,0,2,2,1,6.0,74.3,LV,12,K,BAL,False,2018
Jason Sanders,1,1,100.0,29,0,1,0,0,0,3,3,1,6.0,22.6,MIA,12,K,IND,False,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,12,K,IND,False,2018
Ryan Succop,1,1,100.0,31,0,0,1,0,0,2,2,1,5.0,57.4,TB,12,K,SF,True,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,SF,True,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,12,K,SF,True,2018
Dustin Hopkins,1,1,100.0,31,0,0,1,0,0,2,3,1,5.0,14.5,LAC,12,K,ARI,True,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,12,K,ARI,True,2018
Mason Crosby,1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,40.7,GB,12,K,MIN,False,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,12,K,MIN,False,2018
Greg Joseph,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,69.1,MIN,12,K,GB,True,2018
Matt Prater,1,1,100.0,20,0,1,0,0,0,1,1,1,4.0,52.8,ARI,12,K,LAC,False,2018
Robbie Gould,1,1,100.0,23,0,1,0,0,0,0,1,1,3.0,22.5,SF,12,K,TB,False,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,TB,False,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,TB,False,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,12,K,TB,False,2018
Randy Bullock,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,10.8,TEN,12,K,HOU,False,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,12,K,HOU,False,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,12,K,HOU,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,12,K,NE,True,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,12,K,NE,True,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,NE,True,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,NE,True,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,12,K,NE,True,2018
