index,player,team,Actual touchdowns,Expected touchdowns,Expected touchdowns rank,Actual touchdowns rank,Regression candidate,Regression rank candidate,Positive regression candidate
155,L.Fournette,TB,2.0,4.512188703531577,47.0,18.5,2.512188703531577,-28.5,True
69,D.Montgomery,CHI,0.0,2.2279552749239317,141.0,98.5,2.2279552749239317,-42.5,True
112,J.Jacobs,LV,0.0,2.1969605628425874,144.0,98.5,2.1969605628425874,-45.5,True
234,T.Pollard,DAL,0.0,2.127883957991752,150.0,98.5,2.127883957991752,-51.5,True
35,C.Edmonds,ARI,0.0,1.821824882475755,166.0,98.5,1.821824882475755,-67.5,True
82,E.Elliott,DAL,2.0,3.6501082471311506,75.0,18.5,1.6501082471311506,-56.5,True
144,K.Gainwell,PHI,1.0,2.4354004370134827,129.0,39.5,1.4354004370134827,-89.5,True
64,D.Hilliard,TEN,0.0,1.3456451628818304,211.0,98.5,1.3456451628818304,-112.5,True
104,J.Hasty,SF,0.0,1.326882804259758,212.0,98.5,1.326882804259758,-113.5,True
183,N.Harris,PIT,3.0,4.287451551122733,56.0,8.5,1.2874515511227331,-47.5,True
73,D.Singletary,BUF,1.0,2.2568222535902382,138.0,39.5,1.2568222535902382,-98.5,True
169,M.Ingram,NO,0.0,1.1983667439275782,227.0,98.5,1.1983667439275782,-128.5,True
67,D.Johnson,HOU,1.0,2.1881199440428167,145.0,39.5,1.1881199440428167,-105.5,True
222,T.Coleman,NYJ,0.0,1.1820244811904237,231.0,98.5,1.1820244811904237,-132.5,True
165,M.Davis,ATL,1.0,2.087607097989877,153.0,39.5,1.0876070979898769,-113.5,True
197,R.Burkhead,HOU,0.0,1.014695714512256,241.0,98.5,1.014695714512256,-142.5,True
111,J.Jackson,LAC,0.0,0.9962814139971993,243.0,98.5,0.9962814139971993,-144.5,True
147,K.Hunt,CLE,0.0,0.9878829973784186,244.0,98.5,0.9878829973784186,-145.5,True
59,D.Freeman,BAL,1.0,1.9629778330640002,159.0,39.5,0.9629778330640002,-119.5,True
233,T.Montgomery,NO,0.0,0.9585107673188512,247.0,98.5,0.9585107673188512,-148.5,True
156,L.Murray,BAL,0.0,0.9564608829814055,248.0,98.5,0.9564608829814055,-149.5,True
174,M.Sanders,PHI,0.0,0.9506308767097855,250.0,98.5,0.9506308767097855,-151.5,True
30,B.Scott,PHI,0.0,0.9387109482785215,251.0,98.5,0.9387109482785215,-152.5,True
52,D.Cook,MIN,0.0,0.9302979245547162,253.0,98.5,0.9302979245547162,-154.5,True
0,A.Abdullah,CAR,1.0,1.8981430064547669,162.0,39.5,0.8981430064547669,-122.5,True
207,R.Stevenson,NE,0.0,0.8725975601081848,266.0,98.5,0.8725975601081848,-167.5,True
139,J.Wilson,SF,0.0,0.8627405620493351,269.0,98.5,0.8627405620493351,-170.5,True
14,A.Mattison,MIN,1.0,1.8414589993855004,164.0,39.5,0.8414589993855004,-124.5,True
184,N.Hines,IND,1.0,1.8035891578850816,171.0,39.5,0.8035891578850816,-131.5,True
120,J.McKinnon,KC,1.0,1.7159781980036148,176.0,39.5,0.7159781980036148,-136.5,True
244,Z.Moss,BUF,1.0,1.7088547187336116,178.0,39.5,0.7088547187336116,-138.5,True
