player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,opponent,home
Bronson Kaufusi,TE,FA,1.0,,,,,,,0.0,,2,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,0.0,,2,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,19.5,,3,2019,6.0,7.0,75.0,12.5,20.0,1.0,2.0,0.0,0.0,0.0,0.0,,
Darren Fells,TE,FA,1.0,,,,,,,10.9,,3,2019,5.0,6.0,49.0,9.8,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Delanie Walker,TE,FA,1.0,,,,,,,6.4,,3,2019,7.0,9.0,64.0,9.1,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,5.4,,3,2019,3.0,4.0,54.0,18.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Eric Ebron,TE,FA,1.0,,,,,,,4.7,,3,2019,3.0,4.0,47.0,15.7,30.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Vernon Davis,TE,FA,1.0,,,,,,,3.0,,3,2019,2.0,4.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,2.0,,3,2019,4.0,4.0,20.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,2.0,,3,2019,2.0,2.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick O'Leary,TE,FA,1.0,,,,,,,1.9,,3,2019,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,1.8,,3,2019,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,1.5,,3,2019,2.0,2.0,15.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,1.3,,3,2019,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vance McDonald,TE,FA,1.0,,,,,,,1.0,,3,2019,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,0.9,,3,2019,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,0.4,,3,2019,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,0.3,,3,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean Culkin,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Bronson Kaufusi,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan Baylis,TE,FA,1.0,,,,,,,0.0,,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Eric Ebron,TE,FA,1.0,,,,,,,10.8,,4,2019,1.0,5.0,48.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,10.4,,4,2019,5.0,8.0,44.0,8.8,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,3.7,,4,2019,2.0,3.0,37.0,18.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,3.0,,4,2019,4.0,4.0,50.0,12.5,16.0,0.0,0.0,0.0,0.0,0.0,1.0,,
Josh Hill,TE,FA,1.0,,,,,,,2.9,,4,2019,3.0,4.0,29.0,9.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,2.7,,4,2019,2.0,5.0,27.0,13.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,2.6,,4,2019,2.0,2.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,2.4,,4,2019,3.0,4.0,24.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,1.6,,4,2019,2.0,4.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Darren Fells,TE,FA,1.0,,,,,,,1.2,,4,2019,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean Culkin,TE,FA,1.0,,,,,,,1.2,,4,2019,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick O'Leary,TE,FA,1.0,,,,,,,0.9,,4,2019,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vernon Davis,TE,FA,1.0,,,,,,,0.5,,4,2019,1.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,0.5,,4,2019,2.0,4.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Delanie Walker,TE,FA,1.0,,,,,,,0.4,,4,2019,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,0.3,,4,2019,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Garrett Dickerson,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan Baylis,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt LaCosse,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,0.0,,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Darren Fells,TE,FA,1.0,,,,,,,14.0,,5,2019,2.0,2.0,20.0,10.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,13.6,,5,2019,7.0,11.0,136.0,19.4,32.0,4.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,6.8,,5,2019,1.0,1.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,3.9,,5,2019,3.0,4.0,39.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Vance McDonald,TE,FA,1.0,,,,,,,3.4,,5,2019,3.0,3.0,34.0,11.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,2.9,,5,2019,3.0,4.0,29.0,9.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,2.7,,5,2019,1.0,1.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,2.6,,5,2019,1.0,3.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Matt LaCosse,TE,FA,1.0,,,,,,,2.2,,5,2019,1.0,4.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,1.6,,5,2019,3.0,3.0,16.0,5.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,1.4,,5,2019,2.0,4.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Delanie Walker,TE,FA,1.0,,,,,,,1.0,,5,2019,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,1.0,,5,2019,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Eric Ebron,TE,FA,1.0,,,,,,,0.8,,5,2019,1.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,0.5,,5,2019,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,0.3,,5,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Garrett Dickerson,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jerome Cunningham,TE,FA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cethan Carter,TE,MIA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Adam Shaheen,TE,MIA,1.0,,,,,,,0.0,,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Darren Fells,TE,FA,1.0,,,,,,,6.9,,6,2019,6.0,7.0,69.0,11.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,5.7,,6,2019,5.0,7.0,57.0,11.4,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,5.2,,6,2019,4.0,7.0,52.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Delanie Walker,TE,FA,1.0,,,,,,,4.3,,6,2019,3.0,6.0,43.0,14.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,3.0,,6,2019,3.0,7.0,30.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,1.6,,6,2019,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,1.6,,6,2019,2.0,3.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,1.5,,6,2019,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,1.3,,6,2019,2.0,2.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,0.9,,6,2019,2.0,5.0,9.0,4.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,0.8,,6,2019,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,0.8,,6,2019,2.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vance McDonald,TE,FA,1.0,,,,,,,0.5,,6,2019,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick O'Leary,TE,FA,1.0,,,,,,,0.3,,6,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hale Hentges,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Garrett Dickerson,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan Baylis,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt LaCosse,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Koyack,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jerome Cunningham,TE,FA,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jimmy Graham,TE,CHI,1.0,,,,,,,1.7,,6,2019,2.0,5.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Jesse James,TE,CHI,1.0,,,,,,,0.8,,6,2019,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Beau Brinkley,TE,CHI,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Eric Ebron,TE,FA,1.0,,,,,,,13.0,,7,2019,4.0,5.0,70.0,17.5,33.0,1.0,1.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,11.0,,7,2019,4.0,10.0,50.0,12.5,33.0,1.0,1.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,10.3,,7,2019,3.0,3.0,43.0,14.3,27.0,1.0,1.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,9.3,,7,2019,2.0,2.0,33.0,16.5,28.0,1.0,1.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,3.3,,7,2019,4.0,4.0,33.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Darren Fells,TE,FA,1.0,,,,,,,2.7,,7,2019,2.0,2.0,27.0,13.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Benjamin Watson,TE,FA,1.0,,,,,,,1.8,,7,2019,3.0,5.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,1.2,,7,2019,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,1.1,,7,2019,2.0,4.0,11.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,1.0,,7,2019,2.0,2.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,0.9,,7,2019,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,0.9,,7,2019,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hale Hentges,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan Baylis,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Delanie Walker,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Koyack,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick O'Leary,TE,FA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Austin Hooper,TE,CLE,1.0,,,,,,,10.6,,7,2019,4.0,5.0,46.0,11.5,19.0,0.0,1.0,0.0,0.0,0.0,0.0,BYE,
Darren Fells,TE,FA,1.0,,,,,,,17.8,,8,2019,6.0,6.0,58.0,9.7,23.0,1.0,2.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,8.8,,8,2019,3.0,3.0,88.0,29.3,47.0,2.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,7.4,,8,2019,6.0,9.0,74.0,12.3,27.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Josh Hill,TE,FA,1.0,,,,,,,3.9,,8,2019,3.0,5.0,39.0,13.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Benjamin Watson,TE,FA,1.0,,,,,,,2.6,,8,2019,1.0,1.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Eric Ebron,TE,FA,1.0,,,,,,,2.6,,8,2019,3.0,4.0,26.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vance McDonald,TE,FA,1.0,,,,,,,1.9,,8,2019,3.0,4.0,19.0,6.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,1.6,,8,2019,1.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gerald Everett,TE,FA,1.0,,,,,,,1.5,,8,2019,2.0,3.0,15.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,1.3,,8,2019,2.0,2.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hale Hentges,TE,FA,1.0,,,,,,,1.3,,8,2019,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Heuerman,TE,FA,1.0,,,,,,,1.1,,8,2019,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,1.1,,8,2019,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,1.0,,8,2019,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,0.7,,8,2019,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,0.6,,8,2019,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evan Baylis,TE,FA,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kyle Nelson,TE,FA,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick O'Leary,TE,FA,1.0,,,,,,,0.0,,8,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Koyack,TE,FA,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,-0.1,,8,2019,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeremy Sprinkle,TE,DAL,1.0,,,,,,,1.2,,8,2019,2.0,2.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Josh Oliver,TE,BAL,1.0,,,,,,,0.6,,8,2019,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Eric Tomlinson,TE,BAL,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Vance McDonald,TE,FA,1.0,,,,,,,9.0,,9,2019,5.0,7.0,30.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Darren Fells,TE,FA,1.0,,,,,,,6.1,,9,2019,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Jason Witten,TE,FA,1.0,,,,,,,5.8,,9,2019,8.0,9.0,58.0,7.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Seth DeValve,TE,FA,1.0,,,,,,,4.1,,9,2019,4.0,5.0,41.0,10.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Greg Olsen,TE,FA,1.0,,,,,,,4.0,,9,2019,3.0,6.0,40.0,13.3,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Benjamin Watson,TE,FA,1.0,,,,,,,2.8,,9,2019,4.0,5.0,28.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Luke Willson,TE,FA,1.0,,,,,,,2.0,,9,2019,2.0,2.0,20.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rhett Ellison,TE,FA,1.0,,,,,,,1.7,,9,2019,2.0,5.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Eric Ebron,TE,FA,1.0,,,,,,,1.6,,9,2019,2.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charles Clay,TE,FA,1.0,,,,,,,0.6,,9,2019,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hale Hentges,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lee Smith,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Virgil Green,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lance Kendricks,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Burton,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Koyack,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Clive Walford,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kyle Nelson,TE,FA,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hayden Hurst,TE,ATL,1.0,,,,,,,1.5,,9,2019,2.0,2.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Matthew Orzech,TE,LAR,1.0,,,,,,,0.0,,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Nick Vannett,TE,NO,1.0,,,,,,,0.0,,9,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Jacob Hollister,TE,JAC,1.0,,,,,,,12.2,,10,2019,8.0,10.0,62.0,7.8,13.0,0.0,1.0,0.0,0.0,0.0,0.0,BYE,
Chris Manhertz,TE,JAC,1.0,,,,,,,0.0,,10,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BYE,
Greg Olsen,TE,FA,1.0,,,,,,,9.8,,10,2019,8.0,10.0,98.0,12.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Eifert,TE,FA,1.0,,,,,,,8.0,,10,2019,2.0,4.0,20.0,10.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,,
Ben Braunecker,TE,FA,1.0,,,,,,,7.8,,10,2019,1.0,1.0,18.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,,
