player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Raheem Mostert,6.0,13.0,2.2,6.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,2.7,RB,11,2019,SF,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Malcolm Brown,6.0,30.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,RB,13,2019,LAR,ARI,False,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Jaylen Samuels,7.0,16.0,2.3,9.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,3.4,RB,14,2019,PIT,ARI,False,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.7,RB,14,2019,PIT,ARI,False,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Nick Chubb,17.0,127.0,7.5,33.0,2.0,1.0,3.0,3.0,21.0,7.0,0.0,0.0,1.0,20.8,RB,15,2019,CLE,ARI,False,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Kareem Hunt,4.0,14.0,3.5,6.0,0.0,0.0,8.0,9.0,62.0,7.8,0.0,0.0,1.0,7.6,RB,15,2019,CLE,ARI,False,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Chris Carson,8.0,40.0,5.0,16.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,1.0,6.0,RB,16,2019,SEA,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Travis Homer,5.0,16.0,3.2,17.0,0.0,0.0,6.0,8.0,26.0,4.3,0.0,0.0,1.0,4.2,RB,16,2019,SEA,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
C.J. Prosise,4.0,14.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,RB,16,2019,SEA,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,RB,16,2019,SEA,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Malcolm Brown,9.0,26.0,2.9,15.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,9.2,RB,17,2019,LAR,ARI,True,421.0,601.0,70.1,4510.0,8.0,281.9,57.0,38.0,7.0,40.0,275.0,109.9,439.0,1922.0,4.4,120.1,76.0,9.0,3.0,2.0,421.0,4785.0,11.4,299.1,57.0,38.0,5.0,3.0,375.0,94.0,243.0,38.0,100.0,214.0,46.7,3.0,14.0,21.4,114.0,1041.0
Tevin Coleman,6.0,23.0,3.8,12.0,0.0,0.0,2.0,3.0,33.0,16.5,0.0,0.0,1.0,5.6,RB,1,2019,SF,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Raheem Mostert,9.0,40.0,4.4,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,RB,1,2019,SF,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Matt Breida,15.0,37.0,2.5,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7,RB,1,2019,SF,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Christian McCaffrey,16.0,37.0,2.3,10.0,0.0,0.0,2.0,6.0,16.0,8.0,0.0,0.0,1.0,5.3,RB,2,2019,CAR,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Saquon Barkley,8.0,10.0,1.3,6.0,0.0,0.0,4.0,5.0,27.0,6.8,0.0,0.0,1.0,3.7,RB,3,2019,NYG,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Malcolm Brown,5.0,14.0,2.8,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4,RB,4,2019,LAR,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Alvin Kamara,16.0,62.0,3.9,16.0,0.0,0.0,6.0,7.0,42.0,7.0,0.0,0.0,1.0,10.9,RB,5,2019,NO,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Latavius Murray,7.0,28.0,4.0,12.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,3.4,RB,5,2019,NO,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Christian McCaffrey,22.0,31.0,1.4,10.0,0.0,1.0,4.0,5.0,26.0,6.5,1.0,0.0,1.0,17.7,RB,6,2019,CAR,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Derrick Henry,16.0,75.0,4.7,34.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,1.0,1.0,6.3,RB,8,2019,TEN,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Dion Lewis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,RB,8,2019,TEN,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Chris Carson,16.0,105.0,6.6,59.0,1.0,0.0,2.0,3.0,28.0,14.0,0.0,1.0,1.0,11.3,RB,9,2019,SEA,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Rashaad Penny,4.0,12.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,RB,9,2019,SEA,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Kenyan Drake,10.0,35.0,3.5,17.0,0.0,0.0,6.0,7.0,6.0,1.0,0.0,0.0,1.0,4.1,RB,10,2019,ARI,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
David Johnson,5.0,2.0,0.4,5.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,1.0,1.0,-1.0,RB,10,2019,ARI,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Alvin Kamara,13.0,75.0,5.8,14.0,0.0,0.0,10.0,10.0,47.0,4.7,0.0,0.0,1.0,12.2,RB,11,2019,NO,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Latavius Murray,10.0,27.0,2.7,12.0,0.0,0.0,2.0,3.0,5.0,2.5,0.0,0.0,1.0,3.2,RB,11,2019,NO,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Zach Line,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,RB,11,2019,NO,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Qadree Ollison,8.0,20.0,2.5,6.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,8.7,RB,12,2019,ATL,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Brian Hill,9.0,14.0,1.6,5.0,0.0,0.0,3.0,4.0,13.0,4.3,0.0,0.0,1.0,2.7,RB,12,2019,ATL,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,0.8,RB,12,2019,ATL,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Leonard Fournette,14.0,38.0,2.7,10.0,0.0,0.0,9.0,11.0,53.0,5.9,0.0,0.0,1.0,9.1,RB,13,2019,JAC,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Marlon Mack,13.0,38.0,2.9,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,RB,14,2019,IND,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Nyheim Hines,4.0,1.0,0.3,5.0,0.0,0.0,4.0,5.0,24.0,6.0,0.0,1.0,1.0,0.5,RB,14,2019,IND,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Jordan Wilkins,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,RB,14,2019,IND,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Wes Hills,10.0,21.0,2.1,15.0,0.0,2.0,2.0,2.0,1.0,0.5,0.0,0.0,1.0,14.2,RB,15,2019,DET,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
J.D. McKissic,1.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,1.0,0.9,RB,15,2019,DET,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Ty Johnson,2.0,3.0,1.5,2.0,0.0,0.0,4.0,5.0,17.0,4.3,0.0,1.0,1.0,0.0,RB,15,2019,DET,TB,True,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Carlos Hyde,17.0,27.0,1.6,6.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,9.7,RB,16,2019,HOU,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Devonta Freeman,18.0,58.0,3.2,12.0,0.0,0.0,2.0,4.0,15.0,7.5,0.0,0.0,1.0,7.3,RB,17,2019,ATL,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Brian Hill,5.0,21.0,4.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,RB,17,2019,ATL,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Qadree Ollison,4.0,9.0,2.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,RB,17,2019,ATL,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Keith Smith,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.1,RB,17,2019,ATL,TB,False,408.0,664.0,61.4,4322.0,7.0,270.1,75.0,30.0,12.0,47.0,325.0,90.0,362.0,1181.0,3.3,73.8,59.0,11.0,6.0,4.0,408.0,4647.0,11.4,290.4,75.0,30.0,5.0,4.0,331.0,70.0,222.0,39.0,75.0,218.0,34.4,13.0,27.0,48.2,111.0,971.0
Gus Edwards,17.0,56.0,3.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,RB,1,2019,BAL,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Justice Hill,7.0,27.0,3.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,RB,1,2019,BAL,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,RB,1,2019,BAL,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Sony Michel,21.0,83.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.3,RB,2,2019,NE,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
James White,3.0,10.0,3.3,5.0,0.0,0.0,3.0,4.0,19.0,6.3,1.0,0.0,1.0,8.9,RB,2,2019,NE,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Rex Burkhead,5.0,21.0,4.2,12.0,0.0,0.0,2.0,2.0,47.0,23.5,0.0,0.0,1.0,6.8,RB,2,2019,NE,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
James Develin,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,RB,2,2019,NE,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Tony Pollard,13.0,103.0,7.9,28.0,1.0,1.0,3.0,3.0,25.0,8.3,0.0,0.0,1.0,18.8,RB,3,2019,DAL,MIA,True,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Ezekiel Elliott,19.0,125.0,6.6,18.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,13.9,RB,3,2019,DAL,MIA,True,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Austin Ekeler,18.0,60.0,3.3,9.0,0.0,1.0,5.0,5.0,62.0,12.4,1.0,0.0,1.0,24.2,RB,4,2019,LAC,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
Troymaine Pope,10.0,20.0,2.0,8.0,0.0,0.0,2.0,2.0,14.0,7.0,1.0,0.0,1.0,9.4,RB,4,2019,LAC,MIA,False,344.0,545.0,63.1,4198.0,8.0,262.4,83.0,39.0,13.0,23.0,155.0,101.9,485.0,2166.0,4.5,135.4,60.0,15.0,8.0,1.0,344.0,4353.0,12.7,272.1,83.0,39.0,2.0,0.0,361.0,113.0,214.0,34.0,81.0,194.0,41.8,8.0,13.0,61.5,111.0,1084.0
