player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Jeron Mastrud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Dwayne Allen,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Coby Fleener,1.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Charles Clay,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
D.J. Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Nate Byham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Michael Hoomanawanui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Anthony McCoy,3.0,3.0,105.0,35.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Clay Harbor,6.0,6.0,52.0,8.7,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jim Dray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Michael Palmer,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Tom Crabtree,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Dorin Dickerson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Logan Paulsen,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Scott Chandler,5.0,5.0,71.0,14.2,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Lance Kendricks,3.0,8.0,36.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Rob Housler,7.0,10.0,36.0,5.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jordan Cameron,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Orson Charles,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Hayden Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Evan Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Rhett Ellison,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Taylor Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
James Hanna,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Greg Scruggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
David Paulson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Garrett Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Steve Maneri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Cory Harkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Tony Moeaki,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Dante Rosario,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Delanie Walker,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Gary Barnidge,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Heath Miller,5.0,9.0,66.0,13.2,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jacob Tamme,2.0,4.0,24.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
James Casey,1.0,1.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Daniel Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jeff King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Anthony Fasano,2.0,4.0,9.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Antonio Gates,3.0,8.0,31.0,10.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Bear Pascoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Ben Hartsock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Benjamin Watson,3.0,5.0,43.0,14.3,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Billy Bajema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Dallas Clark,1.0,5.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Brandon Myers,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Brandon Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Brent Celek,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Brian Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Chase Coffman,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Craig Stevens,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Tony Gonzalez,8.0,9.0,61.0,7.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Tony Scheffler,3.0,10.0,20.0,6.7,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Vernon Davis,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Will Heller,4.0,4.0,21.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Zach Miller,2.0,3.0,29.0,14.5,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Zach Potter,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Aaron Hernandez,8.0,11.0,58.0,7.3,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jermaine Gresham,4.0,7.0,43.0,10.8,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Dennis Pitta,5.0,6.0,46.0,9.2,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Owen Daniels,2.0,3.0,24.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jermichael Finley,2.0,3.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Joel Dreessen,5.0,5.0,30.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
John Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
John Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Kellen Davis,3.0,8.0,25.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Martellus Bennett,5.0,8.0,32.0,6.4,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Matt Spaeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Matthew Mulligan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Mike Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Kyle Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,14,2012,,
Jared Cook,3.0,3.0,20.0,6.7,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,LAC,TE,14,2012,PIT,False
Jimmy Graham,5.0,10.0,56.0,11.2,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,CHI,TE,14,2012,MIN,False
Beau Brinkley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHI,TE,14,2012,MIN,False
Marcedes Lewis,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,GB,TE,14,2012,DET,True
Kyle Rudolph,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NYG,TE,14,2012,NO,True
Luke Stocker,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MIN,TE,14,2012,CHI,True
Clark Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CIN,TE,14,2012,DAL,True
Jason Witten,5.0,8.0,43.0,8.6,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,FA,TE,15,2012,,
Greg Olsen,5.0,9.0,56.0,11.2,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,FA,TE,15,2012,,
Alex Smith,2.0,2.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Ryan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
David Ausberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Weslye Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Konrad Reuland,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Richie Brockel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Kyle Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jeff Cumberland,4.0,9.0,53.0,13.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Charles Clay,2.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jeron Mastrud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Dwayne Allen,3.0,3.0,36.0,12.0,16.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Coby Fleener,1.0,1.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Richard Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Nate Byham,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Michael Hoomanawanui,1.0,1.0,41.0,41.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Anthony McCoy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Clay Harbor,3.0,6.0,28.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,TE,15,2012,,
Jim Dray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Garrett Graham,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Michael Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Niles Paul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Tom Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Dorin Dickerson,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Logan Paulsen,4.0,5.0,47.0,11.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Scott Chandler,5.0,8.0,58.0,11.6,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Lance Kendricks,3.0,5.0,35.0,11.7,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Rob Housler,2.0,2.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jordan Cameron,3.0,3.0,34.0,11.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Orson Charles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Hayden Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Evan Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Taylor Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
James Hanna,2.0,2.0,45.0,22.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Greg Scruggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
David Paulson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Garrett Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Steve Maneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Cory Harkey,1.0,1.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Brandon Barden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Tony Moeaki,3.0,4.0,36.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Dante Rosario,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Delanie Walker,2.0,2.0,34.0,17.0,34.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,TE,15,2012,,
Gary Barnidge,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Heath Miller,7.0,7.0,92.0,13.1,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jacob Tamme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
James Casey,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Daniel Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Anthony Fasano,6.0,7.0,56.0,9.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Antonio Gates,4.0,6.0,31.0,7.8,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Bear Pascoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Ben Hartsock,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Benjamin Watson,2.0,4.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Billy Bajema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Dallas Clark,8.0,12.0,42.0,5.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Brandon Myers,2.0,4.0,15.0,7.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Brian Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Craig Stevens,2.0,3.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jeff King,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Tony Gonzalez,6.0,7.0,49.0,8.2,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Tony Scheffler,3.0,7.0,36.0,12.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Owen Daniels,4.0,7.0,40.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Vernon Davis,1.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Will Heller,2.0,3.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Zach Miller,3.0,3.0,26.0,8.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Zach Potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Aaron Hernandez,10.0,19.0,92.0,9.2,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jermaine Gresham,6.0,9.0,63.0,10.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Tim Tebow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Dennis Pitta,7.0,10.0,125.0,17.9,61.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jermichael Finley,5.0,6.0,61.0,12.2,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Joel Dreessen,2.0,3.0,36.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
John Carlson,3.0,3.0,17.0,5.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
John Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Mike Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Kellen Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Martellus Bennett,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Matt Spaeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Matthew Mulligan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Emil Igwenagu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Kyle Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,15,2012,,
Jimmy Graham,5.0,9.0,69.0,13.8,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,CHI,TE,15,2012,GB,True
Beau Brinkley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHI,TE,15,2012,GB,True
Luke Stocker,3.0,3.0,23.0,7.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,MIN,TE,15,2012,LAR,False
Kyle Rudolph,3.0,4.0,22.0,7.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,NYG,TE,15,2012,ATL,False
Marcedes Lewis,3.0,4.0,8.0,2.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,GB,TE,15,2012,CHI,False
Clark Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CIN,TE,15,2012,PHI,False
Kyle Rudolph,3.0,6.0,39.0,13.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,NYG,TE,16,2012,BAL,False
Jimmy Graham,7.0,11.0,88.0,12.6,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,CHI,TE,16,2012,ARI,False
Beau Brinkley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CHI,TE,16,2012,ARI,False
Jason Witten,6.0,8.0,60.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,FA,TE,16,2012,,
Greg Olsen,6.0,7.0,53.0,8.8,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,FA,TE,16,2012,,
Garrett Graham,2.0,2.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,FA,TE,16,2012,,
Alex Smith,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jeff Cumberland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Ryan Taylor,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
David Ausberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Weslye Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Konrad Reuland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Richie Brockel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Kyle Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
Jeron Mastrud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,TE,16,2012,,
