player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Kendall Wright,2.0,8.0,24.0,12.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Justin Blackmon,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Andrew Hawkins,2.0,3.0,56.0,28.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Doug Baldwin,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Darius Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Edmond Gates,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jason Avant,2.0,2.0,33.0,16.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jerricho Cotchery,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jeremy Maclin,1.0,1.0,23.0,23.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jordy Nelson,6.0,9.0,84.0,14.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
James Jones,2.0,5.0,-1.0,-0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jacoby Jones,1.0,2.0,21.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Hakeem Nicks,10.0,15.0,199.0,19.9,50.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Josh Cribbs,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Lance Moore,2.0,5.0,30.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mario Manningham,3.0,4.0,28.0,9.3,13.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Malcom Floyd,6.0,8.0,109.0,18.2,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Louis Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Lavelle Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Josh Morgan,5.0,5.0,50.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Kevin Walter,3.0,4.0,34.0,11.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Kevin Ogletree,1.0,1.0,26.0,26.0,26.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Kenny Britt,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Eddie Royal,2.0,3.0,18.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Earl Bennett,2.0,6.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Marques Colston,3.0,4.0,49.0,16.3,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon Lloyd,8.0,13.0,60.0,7.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Calvin Johnson,8.0,12.0,94.0,11.8,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brian Hartline,9.0,12.0,111.0,12.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Braylon Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon Tate,3.0,3.0,71.0,23.7,44.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon Stokley,3.0,7.0,27.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon Marshall,2.0,5.0,24.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon Gibson,2.0,4.0,53.0,26.5,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brad Smith,1.0,1.0,16.0,16.0,16.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Ben Obomanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Anquan Boldin,2.0,4.0,7.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Andre Johnson,3.0,4.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Dwayne Bowe,8.0,15.0,102.0,12.8,33.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Donnie Avery,9.0,10.0,111.0,12.3,41.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Donald Driver,1.0,1.0,26.0,26.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Domenik Hixon,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Devin Hester,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Devin Aromashodu,1.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Derek Hagan,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Davone Bess,3.0,6.0,43.0,14.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Darrius Heyward-Bey,4.0,8.0,41.0,10.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Courtney Roby,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Chaz Schilens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Greg Little,5.0,7.0,57.0,11.4,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Harry Douglas,3.0,3.0,27.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Victor Cruz,11.0,17.0,179.0,16.3,80.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mardy Gilyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Eric Decker,4.0,8.0,53.0,13.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Damian Williams,4.0,6.0,45.0,11.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Brandon LaFell,6.0,8.0,90.0,15.0,27.0,2.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Armanti Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mike Williams,3.0,5.0,59.0,19.7,41.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Demaryius Thomas,8.0,11.0,78.0,9.8,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Tandon Doss,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Leonard Hankerson,2.0,3.0,68.0,34.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Torrey Smith,2.0,5.0,51.0,25.5,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Jon Baldwin,3.0,6.0,62.0,20.7,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Kyle Williams,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Preston Parker,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Richard Goodman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Donald Jones,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Marlon Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Arrelious Benn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Nate Burleson,1.0,3.0,11.0,11.0,11.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Robert Meachem,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Reggie Wayne,6.0,7.0,71.0,11.8,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Ramses Barden,1.0,2.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Percy Harvin,12.0,13.0,104.0,8.7,20.0,1.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Nate Washington,2.0,2.0,20.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Roddy White,8.0,11.0,102.0,12.8,21.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mohamed Massaquoi,5.0,7.0,90.0,18.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Miles Austin,5.0,10.0,63.0,12.6,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mike Wallace,5.0,5.0,74.0,14.8,37.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Mike Thomas,1.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Micheal Spurlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Michael Jenkins,5.0,6.0,43.0,8.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Michael Crabtree,6.0,7.0,67.0,11.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Matt Willis,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Wes Welker,5.0,11.0,95.0,19.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Vincent Jackson,5.0,10.0,128.0,25.6,41.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Terrance Copper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Steve Smith,3.0,4.0,104.0,34.7,66.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Steve Johnson,2.0,5.0,56.0,28.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Sidney Rice,3.0,5.0,33.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Santonio Holmes,3.0,11.0,28.0,9.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Santana Moss,3.0,3.0,14.0,4.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Sammie Stroughter,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Ruvell Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Martel Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,2,2012,,
Andre Roberts,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.2,LAC,WR,2,2012,TEN,True
Randall Cobb,1.0,2.0,20.0,20.0,20.0,1.0,0.0,1.0,28.0,0.0,0.0,1.0,4.8,GB,WR,2,2012,CHI,True
Emmanuel Sanders,3.0,4.0,33.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,BUF,WR,2,2012,KC,True
Travis Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,1.5,SF,WR,2,2012,DET,True
T.Y. Hilton,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,IND,WR,2,2012,MIN,True
Julio Jones,4.0,7.0,14.0,3.5,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5,TEN,WR,2,2012,LAC,False
Josh Gordon,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,KC,WR,2,2012,BUF,False
Marvin Jones Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JAC,WR,2,2012,HOU,True
Danny Amendola,15.0,16.0,160.0,10.7,56.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,HOU,WR,2,2012,JAC,False
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NE,WR,2,2012,ARI,True
A.J. Green,9.0,11.0,183.0,20.3,73.0,3.0,1.0,1.0,11.0,0.0,0.0,1.0,25.4,ARI,WR,3,2012,PHI,True
Golden Tate,3.0,7.0,68.0,22.7,41.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,18.8,FA,WR,3,2012,,
Larry Fitzgerald,9.0,9.0,114.0,12.7,37.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.4,FA,WR,3,2012,,
Antonio Brown,7.0,11.0,87.0,12.4,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,12.7,FA,WR,3,2012,,
Julian Edelman,4.0,7.0,28.0,7.0,15.0,0.0,1.0,2.0,-5.0,0.0,0.0,1.0,8.3,FA,WR,3,2012,,
Dez Bryant,6.0,8.0,62.0,10.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,FA,WR,3,2012,,
Alshon Jeffery,5.0,7.0,45.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,FA,WR,3,2012,,
Andre Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
LaVon Brazill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Damaris Johnson,5.0,11.0,84.0,16.8,26.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,3,2012,,
Keshawn Martin,2.0,4.0,20.0,10.0,18.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Trevor Graham,3.0,5.0,24.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Stephen Hill,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kris Adams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Drew Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Marcus Thigpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kevin Elliott,2.0,4.0,24.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Rod Streater,2.0,2.0,22.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kevin Cone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Deonte Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Chris Givens,2.0,4.0,9.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Dezmon Briscoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Lestar Jean,1.0,1.0,46.0,46.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Armon Binns,3.0,3.0,63.0,21.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Stephen Burton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Aldrick Robinson,1.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Dwayne Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Jeremy Kerley,2.0,3.0,73.0,36.5,66.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Denarius Moore,5.0,10.0,45.0,9.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kealoha Pilares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Cecil Shorts,1.0,2.0,80.0,80.0,80.0,1.0,1.0,1.0,-4.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Ryan Broyles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Rueben Randle,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Joe Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,FA,WR,3,2012,,
Michael Floyd,1.0,2.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kendall Wright,7.0,11.0,41.0,5.9,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,3,2012,,
Justin Blackmon,1.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Andrew Hawkins,2.0,4.0,66.0,33.0,59.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Darius Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Edmond Gates,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Jason Avant,3.0,4.0,38.0,12.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Jerricho Cotchery,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Jordy Nelson,2.0,3.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
James Jones,5.0,6.0,55.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Jacoby Jones,3.0,4.0,86.0,28.7,41.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Greg Jennings,6.0,10.0,35.0,5.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Josh Cribbs,1.0,1.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Lance Moore,4.0,7.0,70.0,17.5,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Mario Manningham,5.0,5.0,56.0,11.2,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Malcom Floyd,3.0,9.0,52.0,17.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Louis Murphy,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Josh Morgan,2.0,3.0,22.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kevin Walter,3.0,6.0,73.0,24.3,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kevin Ogletree,5.0,7.0,57.0,11.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kenny Britt,6.0,11.0,55.0,9.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Eddie Royal,2.0,3.0,7.0,3.5,4.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Earl Bennett,1.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Marques Colston,3.0,4.0,40.0,13.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brandon Lloyd,9.0,12.0,108.0,12.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Calvin Johnson,10.0,12.0,164.0,16.4,28.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brian Hartline,1.0,9.0,41.0,41.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Braylon Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brandon Stokley,6.0,6.0,73.0,12.2,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brandon Marshall,5.0,11.0,71.0,14.2,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brandon Gibson,2.0,6.0,19.0,9.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Brad Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Ben Obomanu,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Austin Collie,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Anquan Boldin,4.0,7.0,48.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Andre Johnson,2.0,4.0,72.0,36.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Dwayne Bowe,7.0,16.0,79.0,11.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Donnie Avery,2.0,9.0,28.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Donald Driver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Devin Hester,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Devin Aromashodu,2.0,2.0,24.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
Devery Henderson,4.0,7.0,53.0,13.3,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,3,2012,,
