player,team,position,week,year
Devin Aromashodu,MIN,WR,8,2011
Early Doucet,ARI,WR,8,2011
Roy Helu,WAS,RB,8,2011
Alex Smith,CLE,TE,8,2011
Keary Colbert,KC,WR,8,2011
Joel Dreessen,HOU,TE,8,2011
Justin Peelle,SF,TE,8,2011
Lavelle Hawkins,TEN,WR,8,2011
Isaac Sopoaga,SF,NT,8,2011
Le'Ron McClain,KC,FB,8,2011
Evan Moore,CLE,TE,8,2011
Joe Staley,SF,LT,8,2011
Charles Clay,MIA,TE,8,2011
Jed Collins,NO,FB,8,2011
Kyle Rudolph,MIN,TE,8,2011
Jerome Simpson,CIN,WR,8,2011
Justin Forsett,SEA,RB,8,2011
Ahmard Hall,TEN,FB,8,2011
Jarett Dillard,JAC,WR,8,2011
Robert Meachem,NO,WR,8,2011
Clay Harbor,PHI,TE,8,2011
Randy McMichael,LAC,TE,8,2011
Leonard Pope,KC,TE,8,2011
Michael Robinson,SEA,FB,8,2011
Golden Tate,SEA,WR,8,2011
Jerricho Cotchery,PIT,WR,8,2011
Demaryius Thomas,DEN,WR,8,2011
C.J. Spiller,BUF,WR,8,2011
Devery Henderson,NO,WR,8,2011
Brandon Pettigrew,DET,TE,8,2011
Billy Bajema,LAR,TE,8,2011
David Johnson,PIT,FB,8,2011
Austin Pettis,LAR,WR,8,2011
Dante Rosario,DEN,TE,8,2011
Chris Pressley,CIN,FB,8,2011
Daniel Fells,DEN,TE,8,2011
Jason Hill,JAC,WR,8,2011
Derrick Mason,HOU,WR,8,2011
Rob Housler,ARI,TE,8,2011
Darrel Young,WAS,FB,8,2011
Lance Kendricks,LAR,TE,8,2011
Jeremy Shockey,CAR,TE,8,2011
Kealoha Pilares,CAR,WR,8,2011
Joe Lefeged,IND,DB,8,2011
Andre' Goodman,DEN,RCB,8,2011
Matt Moore,MIA,QB,9,2011
Aaron Rodgers,GB,QB,9,2011
Matt Ryan,ATL,QB,9,2011
Tony Romo,DAL,QB,9,2011
Alex Smith,SF,QB,9,2011
Josh Freeman,TB,QB,9,2011
Drew Brees,NO,QB,9,2011
Tim Tebow,DEN,QB,9,2011
Andy Dalton,CIN,QB,9,2011
Jay Cutler,CHI,QB,9,2011
Matt Hasselbeck,TEN,QB,9,2011
Mark Sanchez,NYJ,QB,9,2011
Philip Rivers,LAC,QB,9,2011
John Skelton,ARI,QB,9,2011
Joe Flacco,BAL,QB,9,2011
Ben Roethlisberger,PIT,QB,9,2011
Carson Palmer,LV,QB,9,2011
Colt McCoy,CLE,QB,9,2011
Eli Manning,NYG,QB,9,2011
John Beck,WAS,QB,9,2011
Tom Brady,NE,QB,9,2011
Sam Bradford,LAR,QB,9,2011
Matt Cassel,KC,QB,9,2011
Dan Orlovsky,IND,QB,9,2011
Michael Vick,PHI,QB,9,2011
Matt Schaub,HOU,QB,9,2011
Ryan Fitzpatrick,BUF,QB,9,2011
Curtis Painter,IND,QB,9,2011
Tarvaris Jackson,SEA,QB,9,2011
Britton Colquitt,DEN,P,9,2011
Chas Henry,PHI,P,9,2011
Willis McGahee,DEN,RB,9,2011
DeMarco Murray,DAL,RB,9,2011
Marshawn Lynch,SEA,RB,9,2011
Matt Forte,CHI,RB,9,2011
Steven Jackson,LAR,RB,9,2011
Arian Foster,HOU,RB,9,2011
Ben Tate,HOU,RB,9,2011
Frank Gore,SF,RB,9,2011
Michael Bush,LV,RB,9,2011
Reggie Bush,MIA,RB,9,2011
Mike Tolbert,LAC,RB,9,2011
Fred Jackson,BUF,RB,9,2011
Cedric Benson,CIN,HB,9,2011
Shonn Greene,NYJ,RB,9,2011
LeGarrette Blount,TB,RB,9,2011
Brandon Jacobs,NYG,RB,9,2011
LeSean McCoy,PHI,RB,9,2011
Michael Turner,ATL,RB,9,2011
Donald Brown,IND,RB,9,2011
Chris Ivory,NO,RB,9,2011
James Starks,GB,RB,9,2011
Pierre Thomas,NO,RB,9,2011
Chris Johnson,TEN,RB,9,2011
BenJarvus Green-Ellis,NE,RB,9,2011
Rashard Mendenhall,PIT,RB,9,2011
Jacquizz Rodgers,ATL,RB,9,2011
Ray Rice,BAL,RB,9,2011
Darren Sproles,NO,RB,9,2011
Roy Helu,WAS,RB,9,2011
Jackie Battle,KC,RB,9,2011
Dexter McCluster,KC,RB,9,2011
Julio Jones,ATL,WR,9,2011
Marion Barber,CHI,RB,9,2011
Chris Ogbonnaya,CLE,RB,9,2011
Joe McKnight,NYJ,RB,9,2011
Danny Woodhead,NE,RB,9,2011
Kendall Hunter,SF,RB,9,2011
Bernard Scott,CIN,HB,9,2011
Ricky Williams,BAL,RB,9,2011
Danny Ware,NYG,RB,9,2011
Derrick Ward,HOU,RB,9,2011
Beanie Wells,ARI,RB,9,2011
LaDainian Tomlinson,NYJ,RB,9,2011
Cadillac Williams,LAR,RB,9,2011
Ryan Grant,GB,RB,9,2011
Leon Washington,SEA,RB,9,2011
Jason Snelling,ATL,RB,9,2011
Lance Ball,DEN,RB,9,2011
Wes Welker,NE,WR,9,2011
Daniel Thomas,MIA,RB,9,2011
Javon Ringer,TEN,RB,9,2011
Phillip Tanner,DAL,RB,9,2011
Thomas Clayton,CLE,RB,9,2011
DeSean Jackson,PHI,WR,9,2011
Stevan Ridley,NE,RB,9,2011
Delone Carter,IND,RB,9,2011
John Conner,NYJ,FB,9,2011
Justin Forsett,SEA,RB,9,2011
Chester Taylor,ARI,RB,9,2011
Kregg Lumpkin,TB,RB,9,2011
Thomas Jones,KC,RB,9,2011
Da'Rel Scott,NYG,RB,9,2011
C.J. Spiller,BUF,RB,9,2011
Ronnie Brown,PHI,RB,9,2011
Knowshon Moreno,DEN,RB,9,2011
LaRod Stephens-Howling,ARI,RB,9,2011
Jerricho Cotchery,PIT,WR,9,2011
Jacob Hester,LAC,FB,9,2011
Brian Leonard,CIN,HB,9,2011
John Kuhn,GB,FB,9,2011
Isaac Redman,PIT,RB,9,2011
Ryan Torain,WAS,RB,9,2011
Josh Johnson,TB,QB,9,2011
Taiwan Jones,LV,RB,9,2011
Brit Miller,LAR,FB,9,2011
Dustin Colquitt,KC,P,9,2011
Delanie Walker,SF,TE,9,2011
Arrelious Benn,TB,WR,9,2011
Vincent Jackson,LAC,WR,9,2011
Steve Breaston,KC,WR,9,2011
Antonio Brown,PIT,WR,9,2011
Brandon Marshall,MIA,WR,9,2011
Jacoby Ford,LV,WR,9,2011
Jordy Nelson,GB,WR,9,2011
Rob Gronkowski,NE,TE,9,2011
Antonio Gates,LAC,TE,9,2011
Earl Bennett,CHI,WR,9,2011
Victor Cruz,NYG,WR,9,2011
Anquan Boldin,BAL,WR,9,2011
Dwayne Bowe,KC,WR,9,2011
Steve Johnson,BUF,WR,9,2011
A.J. Green,CIN,WR,9,2011
Brandon Lloyd,LAR,WR,9,2011
Vincent Brown,LAC,WR,9,2011
Plaxico Burress,NYJ,WR,9,2011
Early Doucet,ARI,WR,9,2011
Jimmy Graham,NO,TE,9,2011
Dez Bryant,DAL,WR,9,2011
Roddy White,ATL,WR,9,2011
Heath Miller,PIT,TE,9,2011
Torrey Smith,BAL,WR,9,2011
Jason Witten,DAL,TE,9,2011
Sidney Rice,SEA,WR,9,2011
Mike Wallace,PIT,WR,9,2011
Jake Ballard,NYG,TE,9,2011
Dustin Keller,NYJ,TE,9,2011
Lavelle Hawkins,TEN,WR,9,2011
Jeremy Maclin,PHI,WR,9,2011
Denarius Moore,LV,WR,9,2011
Brent Celek,PHI,TE,9,2011
Greg Salas,LAR,WR,9,2011
Preston Parker,TB,WR,9,2011
Andre Roberts,ARI,WR,9,2011
Brandon Gibson,LAR,WR,9,2011
Miles Austin,DAL,WR,9,2011
Marques Colston,NO,WR,9,2011
Michael Crabtree,SF,WR,9,2011
Marcel Reece,LV,RB,9,2011
Charles Clay,MIA,FB,9,2011
Josh Cribbs,CLE,WR,9,2011
Donald Lee,CIN,TE,9,2011
Jared Cook,TEN,TE,9,2011
Eric Decker,DEN,WR,9,2011
Dezmon Briscoe,TB,WR,9,2011
Greg Jennings,GB,WR,9,2011
Dennis Pitta,BAL,TE,9,2011
Mike Williams,TB,WR,9,2011
Roy Williams,CHI,WR,9,2011
Jermichael Finley,GB,TE,9,2011
Anthony McCoy,SEA,TE,9,2011
Larry Fitzgerald,ARI,WR,9,2011
Austin Pettis,LAR,WR,9,2011
Jerome Simpson,CIN,WR,9,2011
Fred Davis,WAS,TE,9,2011
Vernon Davis,SF,TE,9,2011
Mike Williams,SEA,WR,9,2011
Jabar Gaffney,WAS,WR,9,2011
Anthony Fasano,MIA,TE,9,2011
Tony Gonzalez,ATL,TE,9,2011
David Nelson,BUF,WR,9,2011
Aaron Hernandez,NE,TE,9,2011
Leonard Hankerson,WAS,WR,9,2011
Damian Williams,TEN,WR,9,2011
Greg Little,CLE,WR,9,2011
Mario Manningham,NYG,WR,9,2011
Austin Collie,IND,WR,9,2011
Owen Daniels,HOU,TE,9,2011
Laurent Robinson,DAL,WR,9,2011
Doug Baldwin,SEA,WR,9,2011
Braylon Edwards,SF,WR,9,2011
Bruce Miller,SF,FB,9,2011
Reggie Wayne,IND,WR,9,2011
Santonio Holmes,NYJ,WR,9,2011
Demaryius Thomas,DEN,WR,9,2011
Kellen Winslow,TB,TE,9,2011
T.J. Houshmandzadeh,LV,WR,9,2011
Jacoby Jones,HOU,WR,9,2011
Nate Washington,TEN,WR,9,2011
LaQuan Williams,BAL,WR,9,2011
Joel Dreessen,HOU,TE,9,2011
Ben Watson,CLE,TE,9,2011
Jim Dray,ARI,TE,9,2011
David Johnson,PIT,FB,9,2011
Eddie Royal,DEN,WR,9,2011
Craig Stevens,TEN,TE,9,2011
Ramses Barden,NYG,WR,9,2011
Scott Chandler,BUF,TE,9,2011
Zack Pianalto,TB,TE,9,2011
Jeremy Kerley,NYJ,WR,9,2011
Louis Murphy,LV,WR,9,2011
Andre Caldwell,CIN,WR,9,2011
Pierre Garcon,IND,WR,9,2011
Deion Branch,NE,WR,9,2011
Dallas Clark,IND,TE,9,2011
James Jones,GB,WR,9,2011
Jason Avant,PHI,WR,9,2011
Lance Moore,NO,WR,9,2011
Chaz Schilens,LV,WR,9,2011
Donald Driver,GB,WR,9,2011
Terrence Austin,WAS,WR,9,2011
Ted Ginn,SF,WR,9,2011
Johnny Knox,CHI,WR,9,2011
Devery Henderson,NO,WR,9,2011
Chris Pressley,CIN,FB,9,2011
Dante Rosario,DEN,TE,9,2011
Matt Spaeth,CHI,TE,9,2011
Jonathan Baldwin,KC,WR,9,2011
Devin Hester,CHI,WR,9,2011
Erik Lorig,TB,FB/T,9,2011
Kyle Williams,SF,WR,9,2011
Darrel Young,WAS,FB,9,2011
Evan Moore,CLE,TE,9,2011
Brandon Myers,LV,TE,9,2011
John Gilmore,NO,TE,9,2011
Ahmard Hall,TEN,FB,9,2011
Michael Palmer,ATL,TE,9,2011
Leonard Pope,KC,TE,9,2011
Ed Dickson,BAL,TE,9,2011
Clay Harbor,PHI,TE,9,2011
Golden Tate,SEA,WR,9,2011
Jordan Cameron,CLE,TE,9,2011
Colin Cochart,CIN,TE,9,2011
Lance Kendricks,LAR,TE,9,2011
Bear Pascoe,NYG,FB,9,2011
Micheal Spurlock,TB,WR,9,2011
Brody Eldridge,IND,TE,9,2011
Daniel Fells,DEN,TE,9,2011
Donald Jones,BUF,WR,9,2011
Marc Mariani,TEN,WR,9,2011
Jordan Norwood,CLE,WR,9,2011
Ben Obomanu,SEA,WR,9,2011
Jacob Tamme,IND,TE,9,2011
Josh Baker,NYJ,FB-T,9,2011
Keary Colbert,KC,WR,9,2011
Patrick Crayton,LAC,WR,9,2011
Vonta Leach,BAL,FB,9,2011
Kevin Walter,HOU,WR,9,2011
Tyler Clutts,CHI,FB,9,2011
Le'Ron McClain,KC,FB,9,2011
David Thomas,NO,TE,9,2011
Randy McMichael,LAC,TE,9,2011
Jake O'Connell,KC,TE,9,2011
Naaman Roosevelt,BUF,WR,9,2011
James Casey,HOU,FB,9,2011
Davone Bess,MIA,WR,9,2011
Kellen Davis,CHI,TE,9,2011
Tommie Campbell,TEN,DB,9,2011
Julian Edelman,NE,WR,9,2011
David Reed,BAL,WR/R,9,2011
Brandon Tate,CIN,WR,9,2011
Brandon Banks,WAS,WR,9,2011
Aaron Ross,NYG,RCB,9,2011
Matt Schaub,HOU,QB,10,2011
Tony Romo,DAL,QB,10,2011
Aaron Rodgers,GB,QB,10,2011
Carson Palmer,LV,QB,10,2011
Matt Flynn,GB,QB,10,2011
Ray Rice,BAL,RB,10,2011
Tom Brady,NE,QB,10,2011
Drew Brees,NO,QB,10,2011
Tim Tebow,DEN,QB,10,2011
Tyler Palko,KC,QB,10,2011
Colt McCoy,CLE,QB,10,2011
Dan Orlovsky,IND,QB,10,2011
Tarvaris Jackson,SEA,QB,10,2011
Alex Smith,SF,QB,10,2011
Eli Manning,NYG,QB,10,2011
Ben Roethlisberger,PIT,QB,10,2011
John Skelton,ARI,QB,10,2011
Matt Ryan,ATL,QB,10,2011
Matt Hasselbeck,TEN,QB,10,2011
Blaine Gabbert,JAC,QB,10,2011
Matt Moore,MIA,QB,10,2011
Sam Bradford,LAR,QB,10,2011
Philip Rivers,LAC,QB,10,2011
Jay Cutler,CHI,QB,10,2011
Joe Flacco,BAL,QB,10,2011
Matt Cassel,KC,QB,10,2011
Mark Sanchez,NYJ,QB,10,2011
Andy Dalton,CIN,QB,10,2011
Cam Newton,CAR,QB,10,2011
Rex Grossman,WAS,QB,10,2011
Christian Ponder,MIN,QB,10,2011
Ryan Fitzpatrick,BUF,QB,10,2011
Matthew Stafford,DET,QB,10,2011
Curtis Painter,IND,QB,10,2011
Matt Forte,CHI,RB,10,2011
Josh Johnson,TB,QB,10,2011
Shane Lechler,LV,P,10,2011
Josh Freeman,TB,QB,10,2011
Michael Vick,PHI,QB,10,2011
Michael Bush,LV,RB,10,2011
DeMarco Murray,DAL,RB,10,2011
Chris Johnson,TEN,RB,10,2011
Steven Jackson,LAR,HB,10,2011
Fred Jackson,BUF,RB,10,2011
Maurice Jones-Drew,JAC,RB,10,2011
Marshawn Lynch,SEA,RB,10,2011
Lance Ball,DEN,RB,10,2011
Michael Turner,ATL,RB,10,2011
Chris Ogbonnaya,CLE,RB,10,2011
Arian Foster,HOU,RB,10,2011
LeSean McCoy,PHI,RB,10,2011
James Starks,GB,RB,10,2011
Ben Tate,HOU,RB,10,2011
Beanie Wells,ARI,RB,10,2011
Jackie Battle,KC,RB,10,2011
Shonn Greene,NYJ,RB,10,2011
Cedric Benson,CIN,HB,10,2011
Brandon Jacobs,NYG,RB,10,2011
Donald Brown,IND,RB,10,2011
Knowshon Moreno,DEN,RB,10,2011
Adrian Peterson,MIN,HB,10,2011
Reggie Bush,MIA,RB,10,2011
Dexter McCluster,KC,RB,10,2011
Rashard Mendenhall,PIT,RB,10,2011
Maurice Morris,DET,RB,10,2011
Daniel Thomas,MIA,RB,10,2011
Roy Helu,WAS,RB,10,2011
Kendall Hunter,SF,RB,10,2011
Taiwan Jones,LV,RB,10,2011
Bernard Scott,CIN,HB,10,2011
LaDainian Tomlinson,NYJ,RB,10,2011
Danny Woodhead,NE,RB,10,2011
Mike Tolbert,LAC,FB,10,2011
Derrick Ward,HOU,RB,10,2011
DeAngelo Williams,CAR,RB,10,2011
LeGarrette Blount,TB,RB,10,2011
Ryan Mathews,LAC,RB,10,2011
Danny Ware,NYG,RB,10,2011
Kregg Lumpkin,TB,RB,10,2011
Mike Wallace,PIT,WR,10,2011
Jacquizz Rodgers,ATL,RB,10,2011
Phillip Tanner,DAL,RB,10,2011
Pierre Thomas,NO,RB,10,2011
Marion Barber,CHI,RB,10,2011
Isaac Redman,PIT,RB,10,2011
Jonathan Stewart,CAR,RB,10,2011
Josh Cribbs,CLE,WR,10,2011
Ryan Torain,WAS,RB,10,2011
Javon Ringer,TEN,RB,10,2011
Eddie Royal,DEN,WR,10,2011
Kevin Smith,DET,RB,10,2011
Pierre Garcon,IND,WR,10,2011
Percy Harvin,MIN,WR,10,2011
Spencer Larsen,DEN,FB,10,2011
Willis McGahee,DEN,RB,10,2011
David Reed,BAL,WR/R,10,2011
Torrey Smith,BAL,WR,10,2011
Delone Carter,IND,RB,10,2011
Lorenzo Booker,MIN,RB,10,2011
Andre Roberts,ARI,WR,10,2011
Mike Thomas,JAC,WR,10,2011
Mark Ingram,NO,RB,10,2011
Nate Burleson,DET,WR,10,2011
Anthony Dixon,SF,RB,10,2011
Greg Little,CLE,WR,10,2011
Leon Washington,SEA,RB,10,2011
Kevin Faulk,NE,RB,10,2011
BenJarvus Green-Ellis,NE,RB,10,2011
Ricky Williams,BAL,RB,10,2011
A.J. Green,CIN,WR,10,2011
Deji Karim,JAC,RB/K,10,2011
Mewelde Moore,PIT,RB,10,2011
Ryan Grant,GB,RB,10,2011
Joe Webb,MIN,QB,10,2011
Stefan Logan,DET,WR,10,2011
Ronnie Brown,PHI,RB,10,2011
Andrew Hawkins,CIN,WR,10,2011
Thomas Jones,KC,RB,10,2011
Stevan Ridley,NE,RB,10,2011
Harry Douglas,ATL,WR,10,2011
Justin Forsett,SEA,RB,10,2011
Brian Leonard,CIN,HB,10,2011
Owen Marecic,CLE,FB,10,2011
Marcel Reece,LV,FB,10,2011
Jacoby Jones,HOU,WR,10,2011
Dion Lewis,PHI,RB,10,2011
Brit Miller,LAR,FB,10,2011
Nate Washington,TEN,WR,10,2011
Jacob Hester,LAC,FB,10,2011
C.J. Spiller,BUF,RB,10,2011
Darren Sproles,NO,RB,10,2011
Keiland Williams,DET,RB,10,2011
Frank Gore,SF,RB,10,2011
Jason Snelling,ATL,RB,10,2011
Jon Kitna,DAL,QB,10,2011
Matt Leinart,HOU,QB,10,2011
LaRod Stephens-Howling,ARI,RB,10,2011
Thomas Clayton,CLE,RB,10,2011
Golden Tate,SEA,WR,10,2011
Larry Fitzgerald,ARI,WR,10,2011
Denarius Moore,LV,WR,10,2011
Marques Colston,NO,WR,10,2011
Rob Gronkowski,NE,TE,10,2011
Damian Williams,TEN,WR,10,2011
Leonard Hankerson,WAS,WR,10,2011
Brandon Marshall,MIA,WR,10,2011
Vincent Brown,LAC,WR,10,2011
Santonio Holmes,NYJ,WR,10,2011
Antonio Brown,PIT,WR,10,2011
Victor Cruz,NYG,WR,10,2011
Jimmy Graham,NO,TE,10,2011
Earl Bennett,CHI,WR,10,2011
Calvin Johnson,DET,WR,10,2011
Ed Dickson,BAL,TE,10,2011
Jeremy Kerley,NYJ,WR,10,2011
Mario Manningham,NYG,WR,10,2011
Legedu Naanee,CAR,FB,10,2011
Jacob Tamme,IND,TE,10,2011
Dez Bryant,DAL,WR,10,2011
Titus Young,DET,WR,10,2011
Laurent Robinson,DAL,WR,10,2011
Tony Gonzalez,ATL,TE,10,2011
Robert Meachem,NO,WR,10,2011
Delanie Walker,SF,TE,10,2011
Jermichael Finley,GB,TE,10,2011
Chad Johnson,NE,WR,10,2011
Jordy Nelson,GB,WR,10,2011
Roddy White,ATL,WR,10,2011
Anthony Fasano,MIA,TE,10,2011
Deion Branch,NE,WR,10,2011
Eric Decker,DEN,WR,10,2011
Antonio Gates,LAC,TE,10,2011
Brent Celek,PHI,TE,10,2011
Donald Jones,BUF,WR,10,2011
Doug Baldwin,SEA,WR,10,2011
Michael Jenkins,MIN,WR,10,2011
Dennis Pitta,BAL,TE,10,2011
Brandon Lloyd,LAR,WR,10,2011
Arrelious Benn,TB,WR,10,2011
Braylon Edwards,SF,WR,10,2011
Steve Smith,PHI,WR,10,2011
Wes Welker,NE,WR,10,2011
Greg Olsen,CAR,TE,10,2011
Mike Williams,TB,WR,10,2011
Jacoby Ford,LV,WR,10,2011
Aaron Hernandez,NE,TE,10,2011
Hakeem Nicks,NYG,WR,10,2011
Vernon Davis,SF,TE,10,2011
Plaxico Burress,NYJ,WR,10,2011
Ted Ginn,SF,WR,10,2011
Chastin West,JAC,WR,10,2011
Brandon Pettigrew,DET,TE,10,2011
Davone Bess,MIA,WR,10,2011
Jabar Gaffney,WAS,WR,10,2011
Dustin Keller,NYJ,TE,10,2011
Kyle Rudolph,MIN,TE,10,2011
Tony Scheffler,DET,TE,10,2011
Jason Witten,DAL,TE,10,2011
Randall Cobb,GB,WR,10,2011
Donald Driver,GB,WR,10,2011
Jake Ballard,NYG,TE,10,2011
Scott Chandler,BUF,TE,10,2011
Patrick Crayton,LAC,WR,10,2011
Steve Breaston,KC,WR,10,2011
Visanthe Shiancoe,MIN,TE,10,2011
Steve Smith,CAR,WR,10,2011
Kellen Winslow,TB,TE,10,2011
Kevin Boss,LV,TE,10,2011
Greg Jennings,GB,WR,10,2011
Austin Collie,IND,H-B,10,2011
Owen Daniels,HOU,TE,10,2011
Heath Miller,PIT,TE,10,2011
David Nelson,BUF,WR,10,2011
Austin Pettis,LAR,WR,10,2011
Jarett Dillard,JAC,WR,10,2011
Ben Watson,CLE,TE,10,2011
Jerricho Cotchery,PIT,WR,10,2011
Fred Davis,WAS,TE,10,2011
Lance Moore,NO,WR,10,2011
Jeff King,ARI,TE,10,2011
Andre Caldwell,CIN,WR,10,2011
Colin Cochart,CIN,TE,10,2011
Jesse Holley,DAL,WR,10,2011
Eric Weems,ATL,WR,10,2011
Early Doucet,ARI,WR,10,2011
Zach Miller,SEA,TE,10,2011
Jermaine Gresham,CIN,TE,10,2011
Bear Pascoe,NYG,FB,10,2011
Anquan Boldin,BAL,WR,10,2011
Vincent Jackson,LAC,WR,10,2011
Patrick Turner,NYJ,WR,10,2011
Michael Crabtree,SF,WR,10,2011
Michael Hoomanawanui,LAR,TE,10,2011
Sam Hurd,CHI,WR,10,2011
Naaman Roosevelt,BUF,WR,10,2011
Seneca Wallace,CLE,QB,10,2011
Jeremy Shockey,CAR,TE,10,2011
Jared Cook,TEN,TE,10,2011
Johnny Knox,CHI,WR,10,2011
Brandon LaFell,CAR,WR,10,2011
Leonard Pope,KC,TE,10,2011
Dwayne Bowe,KC,WR,10,2011
Kevin Ogletree,DAL,WR,10,2011
Preston Parker,TB,WR,10,2011
Chester Taylor,ARI,RB,10,2011
Derrick Mason,HOU,WR,10,2011
Logan Paulsen,WAS,TE,10,2011
Jonathan Baldwin,KC,WR,10,2011
Anthony McCoy,SEA,TE,10,2011
Alex Smith,CLE,TE,10,2011
David Anderson,WAS,WR,10,2011
Jordan Norwood,CLE,WR,10,2011
Sidney Rice,SEA,WR,10,2011
Kyle Williams,SF,WR,10,2011
Reggie Wayne,IND,WR,10,2011
Matt Willis,DEN,WR,10,2011
Billy Bajema,LAR,TE,10,2011
Jed Collins,NO,FB,10,2011
Brandon Myers,LV,TE,10,2011
Weslye Saunders,PIT,TE,10,2011
Ben Obomanu,SEA,WR,10,2011
Hines Ward,PIT,WR,10,2011
James Jones,GB,WR,10,2011
Julio Jones,ATL,WR,10,2011
John Kuhn,GB,FB,10,2011
Le'Ron McClain,KC,FB,10,2011
Martellus Bennett,DAL,TE,10,2011
Mike Cox,ATL,FB,10,2011
Steve Johnson,BUF,WR,10,2011
Andrew Quarless,GB,TE,10,2011
Owen Schmitt,PHI,FB,10,2011
Chansi Stuckey,ARI,WR,10,2011
T.J. Houshmandzadeh,LV,WR,10,2011
Brian Hartline,MIA,WR,10,2011
David Johnson,PIT,FB,10,2011
Jeremy Maclin,PHI,WR,10,2011
Kevin Walter,HOU,WR,10,2011
Charles Clay,MIA,FB,10,2011
Zach Potter,JAC,TE,10,2011
David Thomas,NO,TE,10,2011
Lavelle Hawkins,TEN,WR,10,2011
Jason Avant,PHI,WR,10,2011
Ryan D'Imperio,MIN,FB,10,2011
Darrel Young,WAS,FB,10,2011
Marcedes Lewis,JAC,TE,10,2011
Joe McKnight,NYJ,RB,10,2011
Devin Hester,CHI,WR,10,2011
Matt Moore,MIA,QB,11,2011
Matthew Stafford,DET,QB,11,2011
Sidney Rice,SEA,WR,11,2011
Tony Romo,DAL,QB,11,2011
Aaron Rodgers,GB,QB,11,2011
Matt Ryan,ATL,QB,11,2011
Tom Brady,NE,QB,11,2011
Carson Palmer,LV,QB,11,2011
Jake Locker,TEN,QB,11,2011
Joe Flacco,BAL,QB,11,2011
Jay Cutler,CHI,QB,11,2011
Josh Freeman,TB,QB,11,2011
Rex Grossman,WAS,QB,11,2011
Colt McCoy,CLE,QB,11,2011
Philip Rivers,LAC,QB,11,2011
Alex Smith,SF,QB,11,2011
Richard Bartel,ARI,QB,11,2011
Eli Manning,NYG,QB,11,2011
Vince Young,PHI,QB,11,2011
Blaine Gabbert,JAC,QB,11,2011
Mark Sanchez,NYJ,QB,11,2011
Tim Tebow,DEN,QB,11,2011
Andy Dalton,CIN,QB,11,2011
Sam Bradford,LAR,QB,11,2011
Christian Ponder,MIN,QB,11,2011
Tarvaris Jackson,SEA,QB,11,2011
Cam Newton,CAR,QB,11,2011
Matt Hasselbeck,TEN,QB,11,2011
Tyler Palko,KC,QB,11,2011
Ryan Fitzpatrick,BUF,QB,11,2011
Eric Decker,DEN,WR,11,2011
Adam Podlesh,CHI,P,11,2011
Bernard Scott,CIN,HB,11,2011
Tyler Thigpen,BUF,QB,11,2011
John Skelton,ARI,QB,11,2011
Kevin Smith,DET,RB,11,2011
Chris Ogbonnaya,CLE,RB,11,2011
LeSean McCoy,PHI,RB,11,2011
Michael Bush,LV,RB,11,2011
LeGarrette Blount,TB,RB,11,2011
Ray Rice,BAL,RB,11,2011
Michael Turner,ATL,RB,11,2011
Frank Gore,SF,RB,11,2011
Marshawn Lynch,SEA,RB,11,2011
Maurice Jones-Drew,JAC,HB,11,2011
BenJarvus Green-Ellis,NE,RB,11,2011
DeMarco Murray,DAL,RB,11,2011
DeAngelo Williams,CAR,RB,11,2011
Joe McKnight,NYJ,RB,11,2011
Matt Forte,CHI,RB,11,2011
Daniel Thomas,MIA,RB,11,2011
Thomas Jones,KC,RB,11,2011
Dexter McCluster,KC,RB,11,2011
Marcel Reece,LV,RB,11,2011
Steven Jackson,LAR,HB,11,2011
Cedric Benson,CIN,HB,11,2011
Shane Vereen,NE,RB,11,2011
James Starks,GB,RB,11,2011
Ryan Mathews,LAC,RB,11,2011
Roy Helu,WAS,RB,11,2011
Chester Taylor,ARI,RB,11,2011
Jackie Battle,KC,RB,11,2011
Beanie Wells,ARI,RB,11,2011
Reggie Bush,MIA,RB,11,2011
Anthony Dixon,SF,RB,11,2011
Justin Forsett,SEA,RB,11,2011
Maurice Morris,DET,RB,11,2011
Kendall Hunter,SF,RB,11,2011
Danny Woodhead,NE,RB,11,2011
Adrian Peterson,MIN,HB,11,2011
Marion Barber,CHI,RB,11,2011
Jonathan Stewart,CAR,RB,11,2011
Percy Harvin,MIN,WR,11,2011
Brandon Jacobs,NYG,RB,11,2011
Lance Ball,DEN,RB,11,2011
Toby Gerhart,MIN,RB,11,2011
Felix Jones,DAL,RB,11,2011
Willis McGahee,DEN,RB,11,2011
Fred Jackson,BUF,RB,11,2011
Ryan Grant,GB,RB,11,2011
Mike Tolbert,LAC,FB,11,2011
Chris Johnson,TEN,RB,11,2011
Spencer Larsen,DEN,FB,11,2011
Chad Hall,PHI,WR,11,2011
Bilal Powell,NYJ,RB,11,2011
Da'Rel Scott,NYG,RB,11,2011
Jason Snelling,ATL,RB,11,2011
Shonn Greene,NYJ,RB,11,2011
Montell Owens,JAC,RB,11,2011
Eddie Royal,DEN,WR,11,2011
Arrelious Benn,TB,WR,11,2011
Brian Hartline,MIA,WR,11,2011
Tashard Choice,WAS,RB,11,2011
Ronnie Brown,PHI,RB,11,2011
Brian Leonard,CIN,HB,11,2011
Tim Masthay,GB,P,11,2011
Johnny White,BUF,RB,11,2011
Anthony Armstrong,WAS,WR,11,2011
Jeremy Horne,KC,WR,11,2011
Steve Smith,CAR,WR,11,2011
Thomas Clayton,CLE,RB,11,2011
