player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Jerick McKinnon,3.0,77.0,25.7,55.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,RB,2,2020,SF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Tevin Coleman,14.0,12.0,0.9,6.0,0.0,0.0,2.0,2.0,28.0,14.0,0.0,0.0,1.0,4.0,RB,2,2020,SF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.6,RB,2,2020,SF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Jonathan Taylor,13.0,59.0,4.5,16.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,12.2,RB,3,2020,IND,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Nyheim Hines,7.0,21.0,3.0,11.0,0.0,0.0,4.0,5.0,40.0,10.0,0.0,0.0,1.0,6.1,RB,3,2020,IND,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Jordan Wilkins,9.0,39.0,4.3,22.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,4.5,RB,3,2020,IND,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Royce Freeman,3.0,6.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,1.2,RB,4,2020,DEN,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
LeVante Bellamy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,4,2020,DEN,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Chase Edmonds,3.0,36.0,12.0,29.0,0.0,1.0,5.0,6.0,56.0,11.2,0.0,0.0,1.0,15.2,RB,5,2020,ARI,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Kenyan Drake,18.0,60.0,3.3,10.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,12.2,RB,5,2020,ARI,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,5,2020,ARI,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Myles Gaskin,18.0,91.0,5.1,15.0,0.0,0.0,4.0,4.0,35.0,8.8,0.0,0.0,1.0,12.6,RB,6,2020,MIA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Matt Breida,6.0,15.0,2.5,5.0,0.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,2.2,RB,6,2020,MIA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,RB,6,2020,MIA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Chandler Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,6,2020,MIA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Zack Moss,7.0,47.0,6.7,26.0,0.0,0.0,3.0,3.0,25.0,8.3,0.0,0.0,1.0,7.2,RB,7,2020,BUF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Devin Singletary,8.0,29.0,3.6,12.0,0.0,0.0,2.0,5.0,18.0,9.0,0.0,0.0,1.0,4.7,RB,7,2020,BUF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,BUF,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Le'Veon Bell,6.0,7.0,1.2,4.0,0.0,0.0,3.0,3.0,31.0,10.3,0.0,0.0,1.0,3.8,RB,8,2020,KC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Clyde Edwards-Helaire,6.0,21.0,3.5,4.0,0.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,1.0,3.1,RB,8,2020,KC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Darrel Williams,3.0,19.0,6.3,11.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,2.6,RB,8,2020,KC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Darwin Thompson,4.0,3.0,0.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,RB,8,2020,KC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Rex Burkhead,12.0,56.0,4.7,10.0,0.0,1.0,3.0,3.0,11.0,3.7,0.0,0.0,1.0,12.7,RB,9,2020,NE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Damien Harris,14.0,71.0,5.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,RB,9,2020,NE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
James White,2.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,24.0,6.0,0.0,0.0,1.0,2.4,RB,9,2020,NE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.6,RB,9,2020,NE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Kalen Ballage,16.0,44.0,2.8,17.0,0.0,0.0,7.0,9.0,27.0,3.9,0.0,0.0,1.0,7.1,RB,11,2020,LAC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Troymaine Pope,3.0,4.0,1.3,5.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,1.6,RB,11,2020,LAC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Joshua Kelley,4.0,-2.0,-0.5,4.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.2,RB,11,2020,LAC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Gabe Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,11,2020,LAC,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
DeAndre Washington,13.0,49.0,3.8,16.0,0.0,0.0,2.0,5.0,11.0,5.5,0.0,0.0,1.0,6.0,RB,12,2020,MIA,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Matt Breida,8.0,36.0,4.5,12.0,0.0,0.0,2.0,2.0,17.0,8.5,0.0,1.0,1.0,3.3,RB,12,2020,MIA,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Patrick Laird,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1,RB,12,2020,MIA,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Devontae Booker,16.0,50.0,3.1,14.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,5.1,RB,13,2020,LV,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Jalen Richard,4.0,11.0,2.8,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.7,RB,13,2020,LV,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Theo Riddick,3.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.9,RB,13,2020,LV,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,RB,13,2020,LV,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Chris Carson,12.0,76.0,6.3,28.0,0.0,1.0,3.0,5.0,22.0,7.3,0.0,0.0,1.0,15.8,RB,14,2020,SEA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Carlos Hyde,15.0,66.0,4.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,RB,14,2020,SEA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
DeeJay Dallas,4.0,7.0,1.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,RB,14,2020,SEA,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Cam Akers,15.0,63.0,4.2,11.0,0.0,0.0,1.0,3.0,-1.0,-1.0,0.0,0.0,1.0,6.2,RB,15,2020,LAR,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Malcolm Brown,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,RB,15,2020,LAR,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Nick Chubb,11.0,28.0,2.5,16.0,0.0,1.0,5.0,5.0,38.0,7.6,0.0,0.0,1.0,12.6,RB,16,2020,CLE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Kareem Hunt,4.0,11.0,2.8,6.0,0.0,1.0,3.0,5.0,41.0,13.7,0.0,0.0,1.0,11.2,RB,16,2020,CLE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,16,2020,CLE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,16,2020,CLE,NYJ,False,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Sony Michel,16.0,76.0,4.8,13.0,0.0,0.0,3.0,3.0,60.0,20.0,1.0,0.0,1.0,19.6,RB,17,2020,NE,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
James White,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,31.0,7.8,1.0,0.0,1.0,9.1,RB,17,2020,NE,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,17,2020,NE,NYJ,True,418.0,605.0,69.1,4409.0,7.6,275.6,54.0,34.0,10.0,31.0,186.0,103.2,445.0,1792.0,4.0,112.0,80.0,16.0,11.0,4.0,418.0,4595.0,11.0,287.2,54.0,34.0,4.0,2.0,381.0,100.0,235.0,46.0,90.0,202.0,44.6,5.0,12.0,41.7,99.0,899.0
Ronald Jones II,17.0,66.0,3.9,21.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,1.0,8.2,RB,1,2020,TB,NO,False,333.0,557.0,59.8,3472.0,6.7,217.0,74.0,28.0,18.0,45.0,287.0,83.3,390.0,1502.0,3.9,93.9,82.0,11.0,7.0,2.0,333.0,3759.0,11.3,234.9,74.0,28.0,0.0,0.0,320.0,85.0,185.0,50.0,79.0,207.0,38.2,16.0,30.0,53.3,64.0,517.0
Leonard Fournette,5.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,1.9,RB,1,2020,TB,NO,False,333.0,557.0,59.8,3472.0,6.7,217.0,74.0,28.0,18.0,45.0,287.0,83.3,390.0,1502.0,3.9,93.9,82.0,11.0,7.0,2.0,333.0,3759.0,11.3,234.9,74.0,28.0,0.0,0.0,320.0,85.0,185.0,50.0,79.0,207.0,38.2,16.0,30.0,53.3,64.0,517.0
LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,RB,1,2020,TB,NO,False,333.0,557.0,59.8,3472.0,6.7,217.0,74.0,28.0,18.0,45.0,287.0,83.3,390.0,1502.0,3.9,93.9,82.0,11.0,7.0,2.0,333.0,3759.0,11.3,234.9,74.0,28.0,0.0,0.0,320.0,85.0,185.0,50.0,79.0,207.0,38.2,16.0,30.0,53.3,64.0,517.0
Josh Jacobs,27.0,88.0,3.3,14.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,1.0,10.5,RB,2,2020,LV,NO,True,333.0,557.0,59.8,3472.0,6.7,217.0,74.0,28.0,18.0,45.0,287.0,83.3,390.0,1502.0,3.9,93.9,82.0,11.0,7.0,2.0,333.0,3759.0,11.3,234.9,74.0,28.0,0.0,0.0,320.0,85.0,185.0,50.0,79.0,207.0,38.2,16.0,30.0,53.3,64.0,517.0
Jalen Richard,2.0,26.0,13.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,RB,2,2020,LV,NO,True,333.0,557.0,59.8,3472.0,6.7,217.0,74.0,28.0,18.0,45.0,287.0,83.3,390.0,1502.0,3.9,93.9,82.0,11.0,7.0,2.0,333.0,3759.0,11.3,234.9,74.0,28.0,0.0,0.0,320.0,85.0,185.0,50.0,79.0,207.0,38.2,16.0,30.0,53.3,64.0,517.0
