rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
52.0,T.J. Yeldon,2.0,15.0,7.5,11.0,0.0,0.0,4.0,4.0,13.0,3.3,0.0,0.0,1.0,2.8,2.8,0.0,BUF,RB,5,2019
53.0,Wendell Smallwood,6.0,27.0,4.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,WAS,RB,5,2019
54.0,Giovani Bernard,2.0,10.0,5.0,9.0,0.0,0.0,3.0,3.0,16.0,5.3,0.0,0.0,1.0,2.6,2.6,5.4,CIN,RB,5,2019
55.0,Jon Hilliman,9.0,20.0,2.2,6.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,2.4,2.4,0.1,NYG,RB,5,2019
56.0,Elijhaa Penny,3.0,15.0,5.0,6.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,2.4,2.4,0.1,NYG,RB,5,2019
57.0,Ameer Abdullah,3.0,24.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,10.4,MIN,RB,5,2019
58.0,Gus Edwards,5.0,17.0,3.4,7.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.3,2.3,9.6,BAL,RB,5,2019
59.0,Dare Ogunbowale,1.0,-4.0,-4.0,0.0,0.0,0.0,2.0,3.0,27.0,13.5,0.0,0.0,1.0,2.3,2.3,31.1,TB,RB,5,2019
60.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,2.0,2.0,1.0,SF,RB,5,2019
61.0,Tony Pollard,4.0,19.0,4.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,75.3,DAL,RB,5,2019
62.0,Adrian Peterson,7.0,18.0,2.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,4.9,WAS,RB,5,2019
64.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.9,0.9,0.0,GB,RB,5,2019
65.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.8,0.8,0.1,LAC,RB,5,2019
66.0,Justice Hill,2.0,7.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.1,BAL,RB,5,2019
67.0,Ryquell Armstead,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.6,0.6,0.0,JAC,RB,5,2019
68.0,D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,0.6,18.7,CLE,RB,5,2019
69.0,Jaylen Samuels,3.0,2.0,0.7,6.0,0.0,0.0,3.0,4.0,11.0,3.7,0.0,0.0,1.0,0.5,0.5,0.1,PIT,RB,5,2019
70.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,0.5,0.5,0.0,NE,RB,5,2019
71.0,Darren Sproles,3.0,4.0,1.3,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,PHI,RB,5,2019
72.0,Bilal Powell,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,NYJ,RB,5,2019
74.0,Malcolm Brown,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,3.6,LAR,RB,5,2019
75.0,Alec Ingold,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.1,OAK,RB,5,2019
76.0,LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,23.0,11.5,0.0,1.0,1.0,0.3,0.3,2.0,KC,RB,5,2019
77.0,Anthony Sherman,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,KC,RB,5,2019
78.0,Ty Montgomery,2.0,1.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.6,NYJ,RB,5,2019
113.0,Dontrell Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,CLE,RB,5,2019
122.0,Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.6,KC,RB,5,2019
130.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,5,2019
131.0,Mike Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,MIN,RB,5,2019
164.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,SEA,RB,5,2019
166.0,Jordan Scarlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,5,2019
174.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,5,2019
177.0,Devine Ozigbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,5,2019
201.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,5,2019
203.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,RB,5,2019
222.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NO,RB,5,2019
223.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,DEN,RB,5,2019
226.0,Jonathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,IND,RB,5,2019
228.0,Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,DEN,RB,5,2019
238.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,CIN,RB,5,2019
240.0,Troymaine Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LAC,RB,5,2019
244.0,Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,ATL,RB,5,2019
245.0,T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,5,2019
253.0,Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,5,2019
254.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,5,2019
255.0,Mike Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.7,CIN,RB,5,2019
257.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,5,2019
258.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-0.1,-0.1,0.1,MIN,RB,5,2019
1.0,James Conner,16.0,41.0,2.6,12.0,0.0,1.0,7.0,7.0,78.0,11.1,1.0,0.0,1.0,23.9,23.9,94.6,PIT,RB,6,2019
2.0,Nick Chubb,20.0,122.0,6.1,52.0,2.0,2.0,5.0,6.0,17.0,3.4,0.0,1.0,1.0,23.9,23.9,99.8,CLE,RB,6,2019
3.0,Devonta Freeman,19.0,88.0,4.6,15.0,0.0,0.0,3.0,3.0,30.0,10.0,2.0,0.0,1.0,23.8,23.8,74.2,ATL,RB,6,2019
4.0,David Johnson,12.0,34.0,2.8,17.0,0.0,1.0,6.0,8.0,68.0,11.3,1.0,0.0,1.0,22.2,22.2,35.4,ARI,RB,6,2019
5.0,Chris Carson,24.0,124.0,5.2,25.0,2.0,1.0,4.0,4.0,35.0,8.8,0.0,0.0,1.0,21.9,21.9,31.7,SEA,RB,6,2019
6.0,Ezekiel Elliott,28.0,105.0,3.8,13.0,0.0,1.0,5.0,6.0,48.0,9.6,0.0,0.0,1.0,21.3,21.3,99.7,DAL,RB,6,2019
7.0,Jamaal Williams,14.0,104.0,7.4,45.0,1.0,0.0,4.0,5.0,32.0,8.0,1.0,0.0,1.0,19.6,19.6,58.2,GB,RB,6,2019
8.0,Christian McCaffrey,22.0,31.0,1.4,10.0,0.0,1.0,4.0,5.0,26.0,6.5,1.0,0.0,1.0,17.7,17.7,47.2,CAR,RB,6,2019
9.0,Carlos Hyde,26.0,116.0,4.5,26.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,1.0,17.0,17.0,6.9,HOU,RB,6,2019
10.0,Miles Sanders,3.0,6.0,2.0,3.0,0.0,0.0,3.0,3.0,86.0,28.7,1.0,0.0,1.0,15.2,15.2,77.0,PHI,RB,6,2019
11.0,Adrian Peterson,23.0,118.0,5.1,25.0,1.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,13.6,13.6,4.9,WAS,RB,6,2019
12.0,Phillip Lindsay,15.0,70.0,4.7,30.0,1.0,1.0,2.0,3.0,5.0,2.5,0.0,0.0,1.0,13.5,13.5,9.0,DEN,RB,6,2019
14.0,Chase Edmonds,5.0,34.0,6.8,15.0,0.0,0.0,2.0,2.0,33.0,16.5,1.0,0.0,1.0,12.7,12.7,85.1,ARI,RB,6,2019
15.0,Kerryon Johnson,13.0,34.0,2.6,8.0,0.0,1.0,2.0,4.0,27.0,13.5,0.0,0.0,1.0,12.1,12.1,0.1,DET,RB,6,2019
16.0,Tevin Coleman,18.0,45.0,2.5,9.0,0.0,1.0,2.0,3.0,16.0,8.0,0.0,0.0,1.0,12.1,12.1,18.5,SF,RB,6,2019
17.0,Leonard Fournette,20.0,72.0,3.6,16.0,0.0,0.0,6.0,6.0,46.0,7.7,0.0,0.0,1.0,11.8,11.8,74.8,JAC,RB,6,2019
19.0,Dalvin Cook,16.0,41.0,2.6,14.0,0.0,1.0,2.0,2.0,13.0,6.5,0.0,0.0,1.0,11.4,11.4,100.0,MIN,RB,6,2019
20.0,Le'Veon Bell,14.0,50.0,3.6,13.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,11.3,11.3,5.4,NYJ,RB,6,2019
21.0,Sony Michel,22.0,86.0,3.9,26.0,1.0,0.0,2.0,3.0,27.0,13.5,0.0,0.0,1.0,11.3,11.3,89.4,NE,RB,6,2019
22.0,Brandon Bolden,3.0,23.0,7.7,21.0,1.0,1.0,2.0,2.0,22.0,11.0,0.0,0.0,1.0,10.5,10.5,10.7,NE,RB,6,2019
24.0,Dare Ogunbowale,1.0,3.0,3.0,3.0,0.0,1.0,3.0,5.0,22.0,7.3,0.0,0.0,1.0,8.5,8.5,31.1,TB,RB,6,2019
25.0,Damien Williams,1.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,14.0,14.0,1.0,0.0,1.0,8.0,8.0,4.4,KC,RB,6,2019
26.0,Latavius Murray,8.0,44.0,5.5,15.0,0.0,0.0,3.0,3.0,35.0,11.7,0.0,0.0,1.0,7.9,7.9,22.2,NO,RB,6,2019
27.0,Royce Freeman,11.0,34.0,3.1,8.0,0.0,0.0,5.0,5.0,42.0,8.4,0.0,0.0,1.0,7.6,7.6,5.2,DEN,RB,6,2019
28.0,Mark Walton,6.0,32.0,5.3,14.0,0.0,0.0,5.0,6.0,43.0,8.6,0.0,0.0,1.0,7.5,7.5,2.0,MIA,RB,6,2019
29.0,Kenyan Drake,10.0,40.0,4.0,9.0,0.0,0.0,6.0,9.0,30.0,5.0,0.0,0.0,1.0,7.0,7.0,29.4,CIN,RB,6,2019
31.0,Kalen Ballage,3.0,7.0,2.3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.1,MIA,RB,6,2019
32.0,Alvin Kamara,11.0,31.0,2.8,7.0,0.0,0.0,7.0,8.0,35.0,5.0,0.0,0.0,1.0,6.6,6.6,100.0,NO,RB,6,2019
33.0,Matt Breida,13.0,36.0,2.8,9.0,0.0,0.0,4.0,4.0,27.0,6.8,0.0,0.0,1.0,6.3,6.3,8.2,SF,RB,6,2019
34.0,Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,52.0,52.0,0.0,0.0,1.0,5.2,5.2,79.6,KC,RB,6,2019
35.0,Jordan Howard,13.0,49.0,3.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,18.7,PHI,RB,6,2019
38.0,James White,2.0,-1.0,-0.5,1.0,0.0,0.0,9.0,9.0,46.0,5.1,0.0,0.0,1.0,4.5,4.5,7.9,NE,RB,6,2019
39.0,LeSean McCoy,8.0,44.0,5.5,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,2.0,KC,RB,6,2019
40.0,Alexander Mattison,14.0,63.0,4.5,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.3,4.3,75.0,MIN,RB,6,2019
41.0,Aaron Jones,11.0,47.0,4.3,9.0,0.0,0.0,4.0,7.0,13.0,3.3,0.0,1.0,1.0,4.0,4.0,98.9,GB,RB,6,2019
42.0,Malcolm Brown,11.0,40.0,3.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.6,LAR,RB,6,2019
43.0,Joe Mixon,8.0,10.0,1.3,3.0,0.0,0.0,2.0,3.0,29.0,14.5,0.0,0.0,1.0,3.9,3.9,98.1,CIN,RB,6,2019
44.0,Gus Edwards,6.0,34.0,5.7,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,9.6,BAL,RB,6,2019
45.0,Derrick Henry,15.0,28.0,1.9,6.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,3.3,3.3,78.0,TEN,RB,6,2019
46.0,Justice Hill,5.0,31.0,6.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.1,BAL,RB,6,2019
47.0,Boston Scott,4.0,30.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,27.7,PHI,RB,6,2019
48.0,Peyton Barber,8.0,28.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,1.2,TB,RB,6,2019
49.0,Austin Ekeler,5.0,14.0,2.8,11.0,0.0,0.0,3.0,4.0,14.0,4.7,0.0,0.0,1.0,2.8,2.8,99.9,LAC,RB,6,2019
50.0,Giovani Bernard,4.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,2.4,2.4,5.4,CIN,RB,6,2019
51.0,Chris Thompson,3.0,12.0,4.0,8.0,0.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,WAS,RB,6,2019
52.0,Dion Lewis,1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,1.9,1.9,2.0,TEN,RB,6,2019
53.0,Dontrell Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,17.0,8.5,0.0,0.0,1.0,1.7,1.7,27.5,CLE,RB,6,2019
54.0,Ty Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,5.7,0.0,0.0,1.0,1.7,1.7,0.6,NYJ,RB,6,2019
55.0,Jon Hilliman,11.0,38.0,3.5,10.0,0.0,0.0,2.0,2.0,-3.0,-1.5,0.0,1.0,1.0,1.5,1.5,0.1,NYG,RB,6,2019
56.0,Raheem Mostert,4.0,13.0,3.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,13.0,SF,RB,6,2019
57.0,Tony Pollard,3.0,13.0,4.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,75.3,DAL,RB,6,2019
58.0,J.D. McKissic,3.0,4.0,1.3,2.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,1.0,1.1,1.1,32.9,DET,RB,6,2019
59.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.8,0.8,0.1,DEN,RB,6,2019
60.0,Elijhaa Penny,3.0,6.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.1,NYG,RB,6,2019
61.0,Ito Smith,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,ATL,RB,6,2019
62.0,Bilal Powell,1.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,NYJ,RB,6,2019
63.0,Wendell Smallwood,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,WAS,RB,6,2019
65.0,C.J. Prosise,3.0,8.0,2.7,5.0,0.0,0.0,1.0,3.0,15.0,15.0,0.0,1.0,1.0,0.3,0.3,0.0,SEA,RB,6,2019
66.0,Dalyn Dawkins,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.1,TEN,RB,6,2019
67.0,Keith Smith,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,ATL,RB,6,2019
68.0,Ryquell Armstead,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,JAC,RB,6,2019
107.0,Reggie Bonnafon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,6,2019
113.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,6,2019
118.0,John Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LAR,RB,6,2019
123.0,Mike Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,MIN,RB,6,2019
125.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,6,2019
126.0,Nick Bawden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DET,RB,6,2019
131.0,D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7,CLE,RB,6,2019
153.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,SEA,RB,6,2019
155.0,Jordan Scarlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,6,2019
162.0,Ty Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8,DET,RB,6,2019
164.0,Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,6,2019
167.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,6,2019
169.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NE,RB,6,2019
171.0,Devine Ozigbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,6,2019
197.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,6,2019
199.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,RB,6,2019
218.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NO,RB,6,2019
219.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,LAC,RB,6,2019
222.0,Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,DEN,RB,6,2019
223.0,Paul Perkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DET,RB,6,2019
225.0,Tra Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,6,2019
226.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,RB,6,2019
231.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,RB,6,2019
233.0,Troymaine Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LAC,RB,6,2019
235.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,MIN,RB,6,2019
238.0,T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,6,2019
239.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,CIN,RB,6,2019
249.0,Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,6,2019
252.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,6,2019
253.0,Ameer Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4,MIN,RB,6,2019
1.0,Chase Edmonds,27.0,126.0,4.7,22.0,3.0,3.0,2.0,4.0,24.0,12.0,0.0,0.0,1.0,33.0,33.0,85.1,ARI,RB,7,2019
2.0,Latavius Murray,27.0,119.0,4.4,17.0,0.0,2.0,5.0,6.0,31.0,6.2,0.0,0.0,1.0,27.0,27.0,22.2,NO,RB,7,2019
3.0,Dalvin Cook,25.0,142.0,5.7,23.0,1.0,2.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,26.9,26.9,100.0,MIN,RB,7,2019
4.0,Sony Michel,19.0,42.0,2.2,11.0,0.0,3.0,1.0,2.0,-8.0,-8.0,0.0,0.0,1.0,21.4,21.4,89.4,NE,RB,7,2019
5.0,Ezekiel Elliott,22.0,111.0,5.0,16.0,0.0,1.0,6.0,7.0,36.0,6.0,0.0,0.0,1.0,20.7,20.7,99.7,DAL,RB,7,2019
6.0,Austin Ekeler,5.0,7.0,1.4,3.0,0.0,0.0,7.0,8.0,118.0,16.9,1.0,0.0,1.0,18.5,18.5,99.9,LAC,RB,7,2019
7.0,Derrick Henry,22.0,90.0,4.1,12.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,0.0,1.0,16.8,16.8,78.0,TEN,RB,7,2019
8.0,Leonard Fournette,29.0,131.0,4.5,20.0,1.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,14.5,14.5,74.8,JAC,RB,7,2019
9.0,Aaron Jones,12.0,50.0,4.2,15.0,0.0,0.0,4.0,4.0,33.0,8.3,1.0,0.0,1.0,14.3,14.3,98.9,GB,RB,7,2019
10.0,Saquon Barkley,18.0,72.0,4.0,20.0,1.0,1.0,3.0,5.0,8.0,2.7,0.0,0.0,1.0,14.0,14.0,97.6,NYG,RB,7,2019
11.0,Josh Jacobs,21.0,124.0,5.9,42.0,2.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,1.0,13.4,13.4,98.0,OAK,RB,7,2019
12.0,Royce Freeman,10.0,35.0,3.5,14.0,0.0,1.0,4.0,5.0,32.0,8.0,0.0,0.0,1.0,12.7,12.7,5.2,DEN,RB,7,2019
14.0,Jamaal Williams,3.0,5.0,1.7,3.0,0.0,0.0,4.0,5.0,26.0,6.5,1.0,0.0,1.0,9.1,9.1,58.2,GB,RB,7,2019
15.0,LeSean McCoy,12.0,64.0,5.3,22.0,1.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,7.6,7.6,2.0,KC,RB,7,2019
16.0,Le'Veon Bell,15.0,70.0,4.7,19.0,0.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,1.0,7.6,7.6,5.4,NYJ,RB,7,2019
17.0,C.J. Ham,1.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,7.4,7.4,0.1,MIN,RB,7,2019
18.0,Chris Carson,21.0,65.0,3.1,9.0,0.0,0.0,3.0,5.0,9.0,3.0,0.0,0.0,1.0,7.4,7.4,31.7,SEA,RB,7,2019
20.0,Kalen Ballage,3.0,7.0,2.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.1,MIA,RB,7,2019
